value,percentage,datetime
771125.891,1,2020-07-09T00:00:00.000+02:00
758878.105,1,2020-07-10T00:00:00.000+02:00
690697.734,1,2020-07-11T00:00:00.000+02:00
633135.072,1,2020-07-12T00:00:00.000+02:00
752649.491,1,2020-07-13T00:00:00.000+02:00
760459.038,1,2020-07-14T00:00:00.000+02:00
756753.738,1,2020-07-15T00:00:00.000+02:00
763067.312,1,2020-07-16T00:00:00.000+02:00
760177.205,1,2020-07-17T00:00:00.000+02:00
688716.516,1,2020-07-18T00:00:00.000+02:00
644522.223,1,2020-07-19T00:00:00.000+02:00
769330.38,1,2020-07-20T00:00:00.000+02:00
785563.684,1,2020-07-21T00:00:00.000+02:00
776667.953,1,2020-07-22T00:00:00.000+02:00
789634.51,1,2020-07-23T00:00:00.000+02:00
789089.65,1,2020-07-24T00:00:00.000+02:00
704273.245,1,2020-07-25T00:00:00.000+02:00
664179.618,1,2020-07-26T00:00:00.000+02:00
794291.764,1,2020-07-27T00:00:00.000+02:00
814337.543,1,2020-07-28T00:00:00.000+02:00
817487.547,1,2020-07-29T00:00:00.000+02:00
825275.946,1,2020-07-30T00:00:00.000+02:00
810169.058,1,2020-07-31T00:00:00.000+02:00
738269.153,1,2020-08-01T00:00:00.000+02:00
673895.707,1,2020-08-02T00:00:00.000+02:00
747511.864,1,2020-08-03T00:00:00.000+02:00
751123.76,1,2020-08-04T00:00:00.000+02:00
764126.717,1,2020-08-05T00:00:00.000+02:00
776466.924,1,2020-08-06T00:00:00.000+02:00
775393.905,1,2020-08-07T00:00:00.000+02:00
700782.169,1,2020-08-08T00:00:00.000+02:00
657269.503,1,2020-08-09T00:00:00.000+02:00
738068.961,1,2020-08-10T00:00:00.000+02:00
734500.01,1,2020-08-11T00:00:00.000+02:00
712418.386,1,2020-08-12T00:00:00.000+02:00
716219.241,1,2020-08-13T00:00:00.000+02:00
710586.003,1,2020-08-14T00:00:00.000+02:00
631293.617,1,2020-08-15T00:00:00.000+02:00
591662.6,1,2020-08-16T00:00:00.000+02:00
683923.907,1,2020-08-17T00:00:00.000+02:00
708888.916,1,2020-08-18T00:00:00.000+02:00
725675.863,1,2020-08-19T00:00:00.000+02:00
729676.986,1,2020-08-20T00:00:00.000+02:00
739080.574,1,2020-08-21T00:00:00.000+02:00
676812.548,1,2020-08-22T00:00:00.000+02:00
625384.861,1,2020-08-23T00:00:00.000+02:00
733320.649,1,2020-08-24T00:00:00.000+02:00
772384.724,1,2020-08-25T00:00:00.000+02:00
791658.289,1,2020-08-26T00:00:00.000+02:00
797890.754,1,2020-08-27T00:00:00.000+02:00
773438.841,1,2020-08-28T00:00:00.000+02:00
635866.109,1,2020-08-29T00:00:00.000+02:00
572310.898,1,2020-08-30T00:00:00.000+02:00
679208.909,1,2020-08-31T00:00:00.000+02:00
700209.044,1,2020-09-01T00:00:00.000+02:00
711095.786,1,2020-09-02T00:00:00.000+02:00
719005.12,1,2020-09-03T00:00:00.000+02:00
724580.748,1,2020-09-04T00:00:00.000+02:00
653584.402,1,2020-09-05T00:00:00.000+02:00
604081.335,1,2020-09-06T00:00:00.000+02:00
696258.312,1,2020-09-07T00:00:00.000+02:00
698100.318,1,2020-09-08T00:00:00.000+02:00
718084.935,1,2020-09-09T00:00:00.000+02:00
721372.797,1,2020-09-10T00:00:00.000+02:00
698312.958,1,2020-09-11T00:00:00.000+02:00
649165.551,1,2020-09-12T00:00:00.000+02:00
605491.558,1,2020-09-13T00:00:00.000+02:00
718980.488,1,2020-09-14T00:00:00.000+02:00
740288.273,1,2020-09-15T00:00:00.000+02:00
751556.717,1,2020-09-16T00:00:00.000+02:00
740760.783,1,2020-09-17T00:00:00.000+02:00
713829.456,1,2020-09-18T00:00:00.000+02:00
627328.408,1,2020-09-19T00:00:00.000+02:00
574171.087,1,2020-09-20T00:00:00.000+02:00
683416.711,1,2020-09-21T00:00:00.000+02:00
703840.984,1,2020-09-22T00:00:00.000+02:00
712811.873,1,2020-09-23T00:00:00.000+02:00
712997.199,1,2020-09-24T00:00:00.000+02:00
691789.689,1,2020-09-25T00:00:00.000+02:00
614309.972,1,2020-09-26T00:00:00.000+02:00
568766.565,1,2020-09-27T00:00:00.000+02:00
666559.06,1,2020-09-28T00:00:00.000+02:00
686797.043,1,2020-09-29T00:00:00.000+02:00
690962.671,1,2020-09-30T00:00:00.000+02:00
700916.732,1,2020-10-01T00:00:00.000+02:00
698403.756,1,2020-10-02T00:00:00.000+02:00
612169.05,1,2020-10-03T00:00:00.000+02:00
571636.922,1,2020-10-04T00:00:00.000+02:00
673482.22,1,2020-10-05T00:00:00.000+02:00
690894.896,1,2020-10-06T00:00:00.000+02:00
699613.798,1,2020-10-07T00:00:00.000+02:00
699215.554,1,2020-10-08T00:00:00.000+02:00
679813.517,1,2020-10-09T00:00:00.000+02:00
614331.962,1,2020-10-10T00:00:00.000+02:00
563490.862,1,2020-10-11T00:00:00.000+02:00
570701.026,1,2020-10-12T00:00:00.000+02:00
673784.687,1,2020-10-13T00:00:00.000+02:00
703005.757,1,2020-10-14T00:00:00.000+02:00
709578.141,1,2020-10-15T00:00:00.000+02:00
704019.681,1,2020-10-16T00:00:00.000+02:00
631928.375,1,2020-10-17T00:00:00.000+02:00
583351.177,1,2020-10-18T00:00:00.000+02:00
687152.413,1,2020-10-19T00:00:00.000+02:00
711714.9,1,2020-10-20T00:00:00.000+02:00
707162.568,1,2020-10-21T00:00:00.000+02:00
710357.203,1,2020-10-22T00:00:00.000+02:00
696843.426,1,2020-10-23T00:00:00.000+02:00
625382.417,1,2020-10-24T00:00:00.000+02:00
606307.969,1,2020-10-25T00:00:00.000+02:00
689553.095,1,2020-10-26T00:00:00.000+01:00
714662.582,1,2020-10-27T00:00:00.000+01:00
715705.336,1,2020-10-28T00:00:00.000+01:00
715284.16,1,2020-10-29T00:00:00.000+01:00
704726.127,1,2020-10-30T00:00:00.000+01:00
628294.896,1,2020-10-31T00:00:00.000+01:00
575075.028,1,2020-11-01T00:00:00.000+01:00
647094.468,1,2020-11-02T00:00:00.000+01:00
706154.584,1,2020-11-03T00:00:00.000+01:00
728814.878,1,2020-11-04T00:00:00.000+01:00
724766.756,1,2020-11-05T00:00:00.000+01:00
710624.719,1,2020-11-06T00:00:00.000+01:00
635069.873,1,2020-11-07T00:00:00.000+01:00
585653.269,1,2020-11-08T00:00:00.000+01:00
688061.521,1,2020-11-09T00:00:00.000+01:00
711586.135,1,2020-11-10T00:00:00.000+01:00
718173.294,1,2020-11-11T00:00:00.000+01:00
717880.631,1,2020-11-12T00:00:00.000+01:00
713264.969,1,2020-11-13T00:00:00.000+01:00
641465.596,1,2020-11-14T00:00:00.000+01:00
585947.032,1,2020-11-15T00:00:00.000+01:00
693236.68,1,2020-11-16T00:00:00.000+01:00
712862.51,1,2020-11-17T00:00:00.000+01:00
718214.566,1,2020-11-18T00:00:00.000+01:00
718299.945,1,2020-11-19T00:00:00.000+01:00
716666.871,1,2020-11-20T00:00:00.000+01:00
645094.568,1,2020-11-21T00:00:00.000+01:00
605990.942,1,2020-11-22T00:00:00.000+01:00
728188.952,1,2020-11-23T00:00:00.000+01:00
757498.853,1,2020-11-24T00:00:00.000+01:00
765268.18,1,2020-11-25T00:00:00.000+01:00
766690.677,1,2020-11-26T00:00:00.000+01:00
751489.82,1,2020-11-27T00:00:00.000+01:00
667627.721,1,2020-11-28T00:00:00.000+01:00
624731.773,1,2020-11-29T00:00:00.000+01:00
737071.712,1,2020-11-30T00:00:00.000+01:00
753620.849,1,2020-12-01T00:00:00.000+01:00
768634.956,1,2020-12-02T00:00:00.000+01:00
784315.168,1,2020-12-03T00:00:00.000+01:00
790382.104,1,2020-12-04T00:00:00.000+01:00
723627.58,1,2020-12-05T00:00:00.000+01:00
676303.0,1,2020-12-06T00:00:00.000+01:00
712656.602,1,2020-12-07T00:00:00.000+01:00
693433.293,1,2020-12-08T00:00:00.000+01:00
804018.806,1,2020-12-09T00:00:00.000+01:00
807771.695,1,2020-12-10T00:00:00.000+01:00
783766.293,1,2020-12-11T00:00:00.000+01:00
686510.161,1,2020-12-12T00:00:00.000+01:00
644286.586,1,2020-12-13T00:00:00.000+01:00
759517.717,1,2020-12-14T00:00:00.000+01:00
766794.634,1,2020-12-15T00:00:00.000+01:00
780348.751,1,2020-12-16T00:00:00.000+01:00
778470.844,1,2020-12-17T00:00:00.000+01:00
776174.524,1,2020-12-18T00:00:00.000+01:00
697945.808,1,2020-12-19T00:00:00.000+01:00
646840.581,1,2020-12-20T00:00:00.000+01:00
750406.82,1,2020-12-21T00:00:00.000+01:00
750081.066,1,2020-12-22T00:00:00.000+01:00
727706.624,1,2020-12-23T00:00:00.000+01:00
643648.623,1,2020-12-24T00:00:00.000+01:00
570771.924,1,2020-12-25T00:00:00.000+01:00
635755.792,1,2020-12-26T00:00:00.000+01:00
646699.546,1,2020-12-27T00:00:00.000+01:00
724357.078,1,2020-12-28T00:00:00.000+01:00
732115.459,1,2020-12-29T00:00:00.000+01:00
734283.124,1,2020-12-30T00:00:00.000+01:00
687715.588,1,2020-12-31T00:00:00.000+01:00
