value,percentage,datetime
738828.38,1,2014-07-01T00:00:00.000+02:00
733416.836,1,2014-07-02T00:00:00.000+02:00
723903.938,1,2014-07-03T00:00:00.000+02:00
723073.489,1,2014-07-04T00:00:00.000+02:00
668110.741,1,2014-07-05T00:00:00.000+02:00
609012.899,1,2014-07-06T00:00:00.000+02:00
709438.257,1,2014-07-07T00:00:00.000+02:00
732924.748,1,2014-07-08T00:00:00.000+02:00
740894.607,1,2014-07-09T00:00:00.000+02:00
736845.994,1,2014-07-10T00:00:00.000+02:00
736331.096,1,2014-07-11T00:00:00.000+02:00
665522.41,1,2014-07-12T00:00:00.000+02:00
607863.605,1,2014-07-13T00:00:00.000+02:00
740013.561,1,2014-07-14T00:00:00.000+02:00
774549.831,1,2014-07-15T00:00:00.000+02:00
788510.034,1,2014-07-16T00:00:00.000+02:00
800559.18,1,2014-07-17T00:00:00.000+02:00
790138.96,1,2014-07-18T00:00:00.000+02:00
688624.963,1,2014-07-19T00:00:00.000+02:00
612444.817,1,2014-07-20T00:00:00.000+02:00
736483.244,1,2014-07-21T00:00:00.000+02:00
762384.029,1,2014-07-22T00:00:00.000+02:00
776315.533,1,2014-07-23T00:00:00.000+02:00
777999.547,1,2014-07-24T00:00:00.000+02:00
752272.121,1,2014-07-25T00:00:00.000+02:00
689878.73,1,2014-07-26T00:00:00.000+02:00
634345.75,1,2014-07-27T00:00:00.000+02:00
753592.234,1,2014-07-28T00:00:00.000+02:00
744029.631,1,2014-07-29T00:00:00.000+02:00
739438.679,1,2014-07-30T00:00:00.000+02:00
737284.896,1,2014-07-31T00:00:00.000+02:00
737038.784,1,2014-08-01T00:00:00.000+02:00
651413.372,1,2014-08-02T00:00:00.000+02:00
597324.006,1,2014-08-03T00:00:00.000+02:00
710793.302,1,2014-08-04T00:00:00.000+02:00
726353.852,1,2014-08-05T00:00:00.000+02:00
736462.426,1,2014-08-06T00:00:00.000+02:00
743800.071,1,2014-08-07T00:00:00.000+02:00
744185.284,1,2014-08-08T00:00:00.000+02:00
675697.669,1,2014-08-09T00:00:00.000+02:00
622028.312,1,2014-08-10T00:00:00.000+02:00
719703.477,1,2014-08-11T00:00:00.000+02:00
729530.778,1,2014-08-12T00:00:00.000+02:00
719962.27,1,2014-08-13T00:00:00.000+02:00
692043.576,1,2014-08-14T00:00:00.000+02:00
616751.139,1,2014-08-15T00:00:00.000+02:00
620528.912,1,2014-08-16T00:00:00.000+02:00
584367.241,1,2014-08-17T00:00:00.000+02:00
694600.423,1,2014-08-18T00:00:00.000+02:00
709096.183,1,2014-08-19T00:00:00.000+02:00
709018.588,1,2014-08-20T00:00:00.000+02:00
707447.671,1,2014-08-21T00:00:00.000+02:00
700464.322,1,2014-08-22T00:00:00.000+02:00
637480.379,1,2014-08-23T00:00:00.000+02:00
596161.607,1,2014-08-24T00:00:00.000+02:00
730035.596,1,2014-08-25T00:00:00.000+02:00
768276.771,1,2014-08-26T00:00:00.000+02:00
782273.226,1,2014-08-27T00:00:00.000+02:00
784172.839,1,2014-08-28T00:00:00.000+02:00
775992.203,1,2014-08-29T00:00:00.000+02:00
691082.776,1,2014-08-30T00:00:00.000+02:00
638636.845,1,2014-08-31T00:00:00.000+02:00
778790.882,1,2014-09-01T00:00:00.000+02:00
803363.027,1,2014-09-02T00:00:00.000+02:00
803213.103,1,2014-09-03T00:00:00.000+02:00
799256.18,1,2014-09-04T00:00:00.000+02:00
788357.848,1,2014-09-05T00:00:00.000+02:00
702137.108,1,2014-09-06T00:00:00.000+02:00
642464.737,1,2014-09-07T00:00:00.000+02:00
745773.0,1,2014-09-08T00:00:00.000+02:00
778421.73,1,2014-09-09T00:00:00.000+02:00
777482.505,1,2014-09-10T00:00:00.000+02:00
751047.102,1,2014-09-11T00:00:00.000+02:00
757652.324,1,2014-09-12T00:00:00.000+02:00
687134.739,1,2014-09-13T00:00:00.000+02:00
625503.13,1,2014-09-14T00:00:00.000+02:00
741544.623,1,2014-09-15T00:00:00.000+02:00
756979.059,1,2014-09-16T00:00:00.000+02:00
755732.793,1,2014-09-17T00:00:00.000+02:00
752204.378,1,2014-09-18T00:00:00.000+02:00
744218.202,1,2014-09-19T00:00:00.000+02:00
661288.957,1,2014-09-20T00:00:00.000+02:00
600603.67,1,2014-09-21T00:00:00.000+02:00
711972.766,1,2014-09-22T00:00:00.000+02:00
714485.623,1,2014-09-23T00:00:00.000+02:00
705019.45,1,2014-09-24T00:00:00.000+02:00
704637.635,1,2014-09-25T00:00:00.000+02:00
697647.703,1,2014-09-26T00:00:00.000+02:00
624697.843,1,2014-09-27T00:00:00.000+02:00
575457.322,1,2014-09-28T00:00:00.000+02:00
690435.259,1,2014-09-29T00:00:00.000+02:00
709826.821,1,2014-09-30T00:00:00.000+02:00
714064.77,1,2014-10-01T00:00:00.000+02:00
717561.452,1,2014-10-02T00:00:00.000+02:00
711051.716,1,2014-10-03T00:00:00.000+02:00
631367.272,1,2014-10-04T00:00:00.000+02:00
576257.192,1,2014-10-05T00:00:00.000+02:00
691943.828,1,2014-10-06T00:00:00.000+02:00
709369.087,1,2014-10-07T00:00:00.000+02:00
715166.444,1,2014-10-08T00:00:00.000+02:00
701558.009,1,2014-10-09T00:00:00.000+02:00
697842.76,1,2014-10-10T00:00:00.000+02:00
622894.809,1,2014-10-11T00:00:00.000+02:00
568324.924,1,2014-10-12T00:00:00.000+02:00
654652.308,1,2014-10-13T00:00:00.000+02:00
690566.675,1,2014-10-14T00:00:00.000+02:00
705737.402,1,2014-10-15T00:00:00.000+02:00
713003.18,1,2014-10-16T00:00:00.000+02:00
707804.807,1,2014-10-17T00:00:00.000+02:00
627354.575,1,2014-10-18T00:00:00.000+02:00
572647.461,1,2014-10-19T00:00:00.000+02:00
688350.281,1,2014-10-20T00:00:00.000+02:00
712557.792,1,2014-10-21T00:00:00.000+02:00
709666.144,1,2014-10-22T00:00:00.000+02:00
698960.95,1,2014-10-23T00:00:00.000+02:00
693647.197,1,2014-10-24T00:00:00.000+02:00
615969.293,1,2014-10-25T00:00:00.000+02:00
586118.583,1,2014-10-26T00:00:00.000+02:00
681830.356,1,2014-10-27T00:00:00.000+01:00
701313.473,1,2014-10-28T00:00:00.000+01:00
704081.251,1,2014-10-29T00:00:00.000+01:00
701310.494,1,2014-10-30T00:00:00.000+01:00
689902.975,1,2014-10-31T00:00:00.000+01:00
592120.779,1,2014-11-01T00:00:00.000+01:00
562296.742,1,2014-11-02T00:00:00.000+01:00
686661.959,1,2014-11-03T00:00:00.000+01:00
707574.61,1,2014-11-04T00:00:00.000+01:00
711354.232,1,2014-11-05T00:00:00.000+01:00
721662.945,1,2014-11-06T00:00:00.000+01:00
717917.652,1,2014-11-07T00:00:00.000+01:00
643608.31,1,2014-11-08T00:00:00.000+01:00
594079.328,1,2014-11-09T00:00:00.000+01:00
713074.407,1,2014-11-10T00:00:00.000+01:00
752054.982,1,2014-11-11T00:00:00.000+01:00
743684.759,1,2014-11-12T00:00:00.000+01:00
744476.189,1,2014-11-13T00:00:00.000+01:00
737407.517,1,2014-11-14T00:00:00.000+01:00
658288.863,1,2014-11-15T00:00:00.000+01:00
612074.312,1,2014-11-16T00:00:00.000+01:00
733306.928,1,2014-11-17T00:00:00.000+01:00
762040.183,1,2014-11-18T00:00:00.000+01:00
755972.839,1,2014-11-19T00:00:00.000+01:00
747959.875,1,2014-11-20T00:00:00.000+01:00
735381.225,1,2014-11-21T00:00:00.000+01:00
651824.608,1,2014-11-22T00:00:00.000+01:00
603944.969,1,2014-11-23T00:00:00.000+01:00
716054.161,1,2014-11-24T00:00:00.000+01:00
737669.252,1,2014-11-25T00:00:00.000+01:00
740264.502,1,2014-11-26T00:00:00.000+01:00
748019.971,1,2014-11-27T00:00:00.000+01:00
743819.741,1,2014-11-28T00:00:00.000+01:00
662124.415,1,2014-11-29T00:00:00.000+01:00
613854.362,1,2014-11-30T00:00:00.000+01:00
724739.746,1,2014-12-01T00:00:00.000+01:00
747877.765,1,2014-12-02T00:00:00.000+01:00
759550.215,1,2014-12-03T00:00:00.000+01:00
765030.7,1,2014-12-04T00:00:00.000+01:00
762082.321,1,2014-12-05T00:00:00.000+01:00
680680.733,1,2014-12-06T00:00:00.000+01:00
645546.386,1,2014-12-07T00:00:00.000+01:00
663497.965,1,2014-12-08T00:00:00.000+01:00
789891.172,1,2014-12-09T00:00:00.000+01:00
805466.642,1,2014-12-10T00:00:00.000+01:00
801245.381,1,2014-12-11T00:00:00.000+01:00
798581.383,1,2014-12-12T00:00:00.000+01:00
718255.603,1,2014-12-13T00:00:00.000+01:00
673964.346,1,2014-12-14T00:00:00.000+01:00
786582.135,1,2014-12-15T00:00:00.000+01:00
797482.263,1,2014-12-16T00:00:00.000+01:00
791700.031,1,2014-12-17T00:00:00.000+01:00
779850.308,1,2014-12-18T00:00:00.000+01:00
764888.035,1,2014-12-19T00:00:00.000+01:00
693995.289,1,2014-12-20T00:00:00.000+01:00
647729.271,1,2014-12-21T00:00:00.000+01:00
744153.119,1,2014-12-22T00:00:00.000+01:00
746444.197,1,2014-12-23T00:00:00.000+01:00
671027.425,1,2014-12-24T00:00:00.000+01:00
573804.533,1,2014-12-25T00:00:00.000+01:00
659867.764,1,2014-12-26T00:00:00.000+01:00
664621.8,1,2014-12-27T00:00:00.000+01:00
637615.045,1,2014-12-28T00:00:00.000+01:00
732058.162,1,2014-12-29T00:00:00.000+01:00
745075.701,1,2014-12-30T00:00:00.000+01:00
695786.437,1,2014-12-31T00:00:00.000+01:00
