value,percentage,datetime
718198.115,1,2018-03-03T00:00:00.000+01:00
661692.431,1,2018-03-04T00:00:00.000+01:00
792157.92,1,2018-03-05T00:00:00.000+01:00
808969.759,1,2018-03-06T00:00:00.000+01:00
802365.201,1,2018-03-07T00:00:00.000+01:00
795959.464,1,2018-03-08T00:00:00.000+01:00
786754.305,1,2018-03-09T00:00:00.000+01:00
695131.877,1,2018-03-10T00:00:00.000+01:00
650662.602,1,2018-03-11T00:00:00.000+01:00
768123.415,1,2018-03-12T00:00:00.000+01:00
783569.196,1,2018-03-13T00:00:00.000+01:00
792974.586,1,2018-03-14T00:00:00.000+01:00
786821.055,1,2018-03-15T00:00:00.000+01:00
779143.3,1,2018-03-16T00:00:00.000+01:00
712298.48,1,2018-03-17T00:00:00.000+01:00
660909.128,1,2018-03-18T00:00:00.000+01:00
780044.318,1,2018-03-19T00:00:00.000+01:00
830948.036,1,2018-03-20T00:00:00.000+01:00
828243.998,1,2018-03-21T00:00:00.000+01:00
816801.037,1,2018-03-22T00:00:00.000+01:00
814750.421,1,2018-03-23T00:00:00.000+01:00
737438.894,1,2018-03-24T00:00:00.000+01:00
647149.7,1,2018-03-25T00:00:00.000+01:00
775540.539,1,2018-03-26T00:00:00.000+02:00
765765.21,1,2018-03-27T00:00:00.000+02:00
739889.331,1,2018-03-28T00:00:00.000+02:00
657909.112,1,2018-03-29T00:00:00.000+02:00
617090.812,1,2018-03-30T00:00:00.000+02:00
637005.171,1,2018-03-31T00:00:00.000+02:00
602215.316,1,2018-04-01T00:00:00.000+02:00
663779.182,1,2018-04-02T00:00:00.000+02:00
738282.352,1,2018-04-03T00:00:00.000+02:00
750807.118,1,2018-04-04T00:00:00.000+02:00
737613.924,1,2018-04-05T00:00:00.000+02:00
742671.803,1,2018-04-06T00:00:00.000+02:00
680415.86,1,2018-04-07T00:00:00.000+02:00
627282.051,1,2018-04-08T00:00:00.000+02:00
744284.834,1,2018-04-09T00:00:00.000+02:00
787841.799,1,2018-04-10T00:00:00.000+02:00
792550.109,1,2018-04-11T00:00:00.000+02:00
782939.381,1,2018-04-12T00:00:00.000+02:00
777829.895,1,2018-04-13T00:00:00.000+02:00
684509.766,1,2018-04-14T00:00:00.000+02:00
629483.731,1,2018-04-15T00:00:00.000+02:00
739318.027,1,2018-04-16T00:00:00.000+02:00
739507.766,1,2018-04-17T00:00:00.000+02:00
729297.495,1,2018-04-18T00:00:00.000+02:00
720948.439,1,2018-04-19T00:00:00.000+02:00
716005.351,1,2018-04-20T00:00:00.000+02:00
646179.568,1,2018-04-21T00:00:00.000+02:00
595070.256,1,2018-04-22T00:00:00.000+02:00
691149.408,1,2018-04-23T00:00:00.000+02:00
717381.862,1,2018-04-24T00:00:00.000+02:00
724557.315,1,2018-04-25T00:00:00.000+02:00
720400.383,1,2018-04-26T00:00:00.000+02:00
715248.92,1,2018-04-27T00:00:00.000+02:00
640817.164,1,2018-04-28T00:00:00.000+02:00
592217.889,1,2018-04-29T00:00:00.000+02:00
657472.785,1,2018-04-30T00:00:00.000+02:00
595259.428,1,2018-05-01T00:00:00.000+02:00
696770.116,1,2018-05-02T00:00:00.000+02:00
726983.455,1,2018-05-03T00:00:00.000+02:00
727900.647,1,2018-05-04T00:00:00.000+02:00
652250.936,1,2018-05-05T00:00:00.000+02:00
594583.971,1,2018-05-06T00:00:00.000+02:00
705703.787,1,2018-05-07T00:00:00.000+02:00
722719.01,1,2018-05-08T00:00:00.000+02:00
721928.421,1,2018-05-09T00:00:00.000+02:00
721917.234,1,2018-05-10T00:00:00.000+02:00
717399.401,1,2018-05-11T00:00:00.000+02:00
646620.272,1,2018-05-12T00:00:00.000+02:00
596053.825,1,2018-05-13T00:00:00.000+02:00
702287.808,1,2018-05-14T00:00:00.000+02:00
712356.306,1,2018-05-15T00:00:00.000+02:00
723164.325,1,2018-05-16T00:00:00.000+02:00
719349.822,1,2018-05-17T00:00:00.000+02:00
716461.42,1,2018-05-18T00:00:00.000+02:00
645615.139,1,2018-05-19T00:00:00.000+02:00
592734.99,1,2018-05-20T00:00:00.000+02:00
689203.833,1,2018-05-21T00:00:00.000+02:00
717857.076,1,2018-05-22T00:00:00.000+02:00
727970.062,1,2018-05-23T00:00:00.000+02:00
728576.654,1,2018-05-24T00:00:00.000+02:00
722239.63,1,2018-05-25T00:00:00.000+02:00
644830.27,1,2018-05-26T00:00:00.000+02:00
591743.016,1,2018-05-27T00:00:00.000+02:00
702764.869,1,2018-05-28T00:00:00.000+02:00
719285.425,1,2018-05-29T00:00:00.000+02:00
714527.196,1,2018-05-30T00:00:00.000+02:00
711261.98,1,2018-05-31T00:00:00.000+02:00
709531.19,1,2018-06-01T00:00:00.000+02:00
639545.367,1,2018-06-02T00:00:00.000+02:00
585011.121,1,2018-06-03T00:00:00.000+02:00
700225.761,1,2018-06-04T00:00:00.000+02:00
720420.592,1,2018-06-05T00:00:00.000+02:00
718515.12,1,2018-06-06T00:00:00.000+02:00
717194.956,1,2018-06-07T00:00:00.000+02:00
718521.762,1,2018-06-08T00:00:00.000+02:00
645004.56,1,2018-06-09T00:00:00.000+02:00
594316.025,1,2018-06-10T00:00:00.000+02:00
708892.089,1,2018-06-11T00:00:00.000+02:00
730828.24,1,2018-06-12T00:00:00.000+02:00
737636.219,1,2018-06-13T00:00:00.000+02:00
738226.291,1,2018-06-14T00:00:00.000+02:00
737410.634,1,2018-06-15T00:00:00.000+02:00
672512.37,1,2018-06-16T00:00:00.000+02:00
623648.886,1,2018-06-17T00:00:00.000+02:00
744574.912,1,2018-06-18T00:00:00.000+02:00
768735.621,1,2018-06-19T00:00:00.000+02:00
781677.864,1,2018-06-20T00:00:00.000+02:00
790763.917,1,2018-06-21T00:00:00.000+02:00
792862.116,1,2018-06-22T00:00:00.000+02:00
714070.971,1,2018-06-23T00:00:00.000+02:00
656341.812,1,2018-06-24T00:00:00.000+02:00
782993.168,1,2018-06-25T00:00:00.000+02:00
803400.563,1,2018-06-26T00:00:00.000+02:00
802356.746,1,2018-06-27T00:00:00.000+02:00
793182.687,1,2018-06-28T00:00:00.000+02:00
778647.068,1,2018-06-29T00:00:00.000+02:00
706077.789,1,2018-06-30T00:00:00.000+02:00
647045.444,1,2018-07-01T00:00:00.000+02:00
762834.05,1,2018-07-02T00:00:00.000+02:00
793136.627,1,2018-07-03T00:00:00.000+02:00
788164.606,1,2018-07-04T00:00:00.000+02:00
784170.96,1,2018-07-05T00:00:00.000+02:00
781892.96,1,2018-07-06T00:00:00.000+02:00
708618.684,1,2018-07-07T00:00:00.000+02:00
655055.667,1,2018-07-08T00:00:00.000+02:00
800602.771,1,2018-07-09T00:00:00.000+02:00
822681.663,1,2018-07-10T00:00:00.000+02:00
816712.461,1,2018-07-11T00:00:00.000+02:00
808184.004,1,2018-07-12T00:00:00.000+02:00
801059.532,1,2018-07-13T00:00:00.000+02:00
717272.175,1,2018-07-14T00:00:00.000+02:00
652824.574,1,2018-07-15T00:00:00.000+02:00
770533.011,1,2018-07-16T00:00:00.000+02:00
800350.741,1,2018-07-17T00:00:00.000+02:00
809583.593,1,2018-07-18T00:00:00.000+02:00
811532.012,1,2018-07-19T00:00:00.000+02:00
801551.616,1,2018-07-20T00:00:00.000+02:00
705939.811,1,2018-07-21T00:00:00.000+02:00
642233.688,1,2018-07-22T00:00:00.000+02:00
783084.655,1,2018-07-23T00:00:00.000+02:00
809659.769,1,2018-07-24T00:00:00.000+02:00
800798.389,1,2018-07-25T00:00:00.000+02:00
809234.407,1,2018-07-26T00:00:00.000+02:00
805064.29,1,2018-07-27T00:00:00.000+02:00
723725.986,1,2018-07-28T00:00:00.000+02:00
662113.405,1,2018-07-29T00:00:00.000+02:00
782765.406,1,2018-07-30T00:00:00.000+02:00
803371.281,1,2018-07-31T00:00:00.000+02:00
829902.512,1,2018-08-01T00:00:00.000+02:00
849473.769,1,2018-08-02T00:00:00.000+02:00
858593.632,1,2018-08-03T00:00:00.000+02:00
768551.915,1,2018-08-04T00:00:00.000+02:00
710960.473,1,2018-08-05T00:00:00.000+02:00
832313.622,1,2018-08-06T00:00:00.000+02:00
836089.347,1,2018-08-07T00:00:00.000+02:00
815836.925,1,2018-08-08T00:00:00.000+02:00
791067.023,1,2018-08-09T00:00:00.000+02:00
767196.313,1,2018-08-10T00:00:00.000+02:00
709368.422,1,2018-08-11T00:00:00.000+02:00
667332.016,1,2018-08-12T00:00:00.000+02:00
748050.993,1,2018-08-13T00:00:00.000+02:00
747596.502,1,2018-08-14T00:00:00.000+02:00
668157.849,1,2018-08-15T00:00:00.000+02:00
729296.235,1,2018-08-16T00:00:00.000+02:00
718847.708,1,2018-08-17T00:00:00.000+02:00
659031.979,1,2018-08-18T00:00:00.000+02:00
624764.023,1,2018-08-19T00:00:00.000+02:00
739507.261,1,2018-08-20T00:00:00.000+02:00
768257.01,1,2018-08-21T00:00:00.000+02:00
778103.399,1,2018-08-22T00:00:00.000+02:00
777965.294,1,2018-08-23T00:00:00.000+02:00
773349.415,1,2018-08-24T00:00:00.000+02:00
697144.8,1,2018-08-25T00:00:00.000+02:00
643379.539,1,2018-08-26T00:00:00.000+02:00
782718.8,1,2018-08-27T00:00:00.000+02:00
810448.212,1,2018-08-28T00:00:00.000+02:00
806294.371,1,2018-08-29T00:00:00.000+02:00
803963.921,1,2018-08-30T00:00:00.000+02:00
796365.517,1,2018-08-31T00:00:00.000+02:00
715322.145,1,2018-09-01T00:00:00.000+02:00
670590.343,1,2018-09-02T00:00:00.000+02:00
790769.944,1,2018-09-03T00:00:00.000+02:00
800273.143,1,2018-09-04T00:00:00.000+02:00
793541.365,1,2018-09-05T00:00:00.000+02:00
778613.244,1,2018-09-06T00:00:00.000+02:00
763965.091,1,2018-09-07T00:00:00.000+02:00
669149.755,1,2018-09-08T00:00:00.000+02:00
619852.256,1,2018-09-09T00:00:00.000+02:00
725662.617,1,2018-09-10T00:00:00.000+02:00
734621.067,1,2018-09-11T00:00:00.000+02:00
778177.832,1,2018-09-12T00:00:00.000+02:00
784509.329,1,2018-09-13T00:00:00.000+02:00
778201.265,1,2018-09-14T00:00:00.000+02:00
684200.136,1,2018-09-15T00:00:00.000+02:00
632403.926,1,2018-09-16T00:00:00.000+02:00
759809.502,1,2018-09-17T00:00:00.000+02:00
777704.848,1,2018-09-18T00:00:00.000+02:00
784461.48,1,2018-09-19T00:00:00.000+02:00
790751.691,1,2018-09-20T00:00:00.000+02:00
784512.84,1,2018-09-21T00:00:00.000+02:00
705950.057,1,2018-09-22T00:00:00.000+02:00
654538.386,1,2018-09-23T00:00:00.000+02:00
776098.777,1,2018-09-24T00:00:00.000+02:00
783307.403,1,2018-09-25T00:00:00.000+02:00
776593.29,1,2018-09-26T00:00:00.000+02:00
765194.306,1,2018-09-27T00:00:00.000+02:00
755478.782,1,2018-09-28T00:00:00.000+02:00
670903.495,1,2018-09-29T00:00:00.000+02:00
617464.211,1,2018-09-30T00:00:00.000+02:00
733629.113,1,2018-10-01T00:00:00.000+02:00
736946.907,1,2018-10-02T00:00:00.000+02:00
740193.367,1,2018-10-03T00:00:00.000+02:00
742064.884,1,2018-10-04T00:00:00.000+02:00
731108.037,1,2018-10-05T00:00:00.000+02:00
656265.341,1,2018-10-06T00:00:00.000+02:00
603979.963,1,2018-10-07T00:00:00.000+02:00
700562.8,1,2018-10-08T00:00:00.000+02:00
706803.991,1,2018-10-09T00:00:00.000+02:00
721067.357,1,2018-10-10T00:00:00.000+02:00
720238.147,1,2018-10-11T00:00:00.000+02:00
620435.411,1,2018-10-12T00:00:00.000+02:00
622562.842,1,2018-10-13T00:00:00.000+02:00
596303.089,1,2018-10-14T00:00:00.000+02:00
696558.778,1,2018-10-15T00:00:00.000+02:00
716388.299,1,2018-10-16T00:00:00.000+02:00
723752.124,1,2018-10-17T00:00:00.000+02:00
724444.85,1,2018-10-18T00:00:00.000+02:00
715107.265,1,2018-10-19T00:00:00.000+02:00
639515.312,1,2018-10-20T00:00:00.000+02:00
593179.455,1,2018-10-21T00:00:00.000+02:00
701055.332,1,2018-10-22T00:00:00.000+02:00
717889.261,1,2018-10-23T00:00:00.000+02:00
717282.709,1,2018-10-24T00:00:00.000+02:00
715267.861,1,2018-10-25T00:00:00.000+02:00
716585.374,1,2018-10-26T00:00:00.000+02:00
646604.888,1,2018-10-27T00:00:00.000+02:00
630999.672,1,2018-10-28T00:00:00.000+02:00
744335.779,1,2018-10-29T00:00:00.000+01:00
776331.825,1,2018-10-30T00:00:00.000+01:00
772179.197,1,2018-10-31T00:00:00.000+01:00
657040.183,1,2018-11-01T00:00:00.000+01:00
698895.934,1,2018-11-02T00:00:00.000+01:00
661353.336,1,2018-11-03T00:00:00.000+01:00
629521.381,1,2018-11-04T00:00:00.000+01:00
755615.208,1,2018-11-05T00:00:00.000+01:00
776755.251,1,2018-11-06T00:00:00.000+01:00
775756.514,1,2018-11-07T00:00:00.000+01:00
777488.075,1,2018-11-08T00:00:00.000+01:00
764551.895,1,2018-11-09T00:00:00.000+01:00
685487.65,1,2018-11-10T00:00:00.000+01:00
628671.308,1,2018-11-11T00:00:00.000+01:00
743600.436,1,2018-11-12T00:00:00.000+01:00
753421.129,1,2018-11-13T00:00:00.000+01:00
752414.487,1,2018-11-14T00:00:00.000+01:00
750390.626,1,2018-11-15T00:00:00.000+01:00
745386.462,1,2018-11-16T00:00:00.000+01:00
667009.484,1,2018-11-17T00:00:00.000+01:00
631308.683,1,2018-11-18T00:00:00.000+01:00
750865.393,1,2018-11-19T00:00:00.000+01:00
776247.365,1,2018-11-20T00:00:00.000+01:00
781660.504,1,2018-11-21T00:00:00.000+01:00
787440.373,1,2018-11-22T00:00:00.000+01:00
781396.692,1,2018-11-23T00:00:00.000+01:00
703454.736,1,2018-11-24T00:00:00.000+01:00
656292.766,1,2018-11-25T00:00:00.000+01:00
779621.428,1,2018-11-26T00:00:00.000+01:00
796219.383,1,2018-11-27T00:00:00.000+01:00
797684.88,1,2018-11-28T00:00:00.000+01:00
800277.925,1,2018-11-29T00:00:00.000+01:00
788560.916,1,2018-11-30T00:00:00.000+01:00
709867.704,1,2018-12-01T00:00:00.000+01:00
658914.812,1,2018-12-02T00:00:00.000+01:00
767969.28,1,2018-12-03T00:00:00.000+01:00
774493.273,1,2018-12-04T00:00:00.000+01:00
770700.385,1,2018-12-05T00:00:00.000+01:00
676366.83,1,2018-12-06T00:00:00.000+01:00
707326.878,1,2018-12-07T00:00:00.000+01:00
660856.189,1,2018-12-08T00:00:00.000+01:00
642487.243,1,2018-12-09T00:00:00.000+01:00
767366.141,1,2018-12-10T00:00:00.000+01:00
792463.684,1,2018-12-11T00:00:00.000+01:00
800931.996,1,2018-12-12T00:00:00.000+01:00
811190.674,1,2018-12-13T00:00:00.000+01:00
800807.102,1,2018-12-14T00:00:00.000+01:00
720296.453,1,2018-12-15T00:00:00.000+01:00
675981.479,1,2018-12-16T00:00:00.000+01:00
798875.276,1,2018-12-17T00:00:00.000+01:00
822742.049,1,2018-12-18T00:00:00.000+01:00
806392.973,1,2018-12-19T00:00:00.000+01:00
796738.086,1,2018-12-20T00:00:00.000+01:00
772837.898,1,2018-12-21T00:00:00.000+01:00
689265.354,1,2018-12-22T00:00:00.000+01:00
648505.967,1,2018-12-23T00:00:00.000+01:00
647899.273,1,2018-12-24T00:00:00.000+01:00
567423.103,1,2018-12-25T00:00:00.000+01:00
672883.725,1,2018-12-26T00:00:00.000+01:00
721456.089,1,2018-12-27T00:00:00.000+01:00
722356.607,1,2018-12-28T00:00:00.000+01:00
674033.359,1,2018-12-29T00:00:00.000+01:00
638506.177,1,2018-12-30T00:00:00.000+01:00
655175.237,1,2018-12-31T00:00:00.000+01:00
