value,percentage,datetime
620107.901,1,2022-03-06T00:00:00.000+01:00
732351.905,1,2022-03-07T00:00:00.000+01:00
734961.792,1,2022-03-08T00:00:00.000+01:00
727258.393,1,2022-03-09T00:00:00.000+01:00
722345.308,1,2022-03-10T00:00:00.000+01:00
732296.271,1,2022-03-11T00:00:00.000+01:00
642316.001,1,2022-03-12T00:00:00.000+01:00
593948.525,1,2022-03-13T00:00:00.000+01:00
726400.09,1,2022-03-14T00:00:00.000+01:00
726730.432,1,2022-03-15T00:00:00.000+01:00
728363.717,1,2022-03-16T00:00:00.000+01:00
725906.453,1,2022-03-17T00:00:00.000+01:00
704141.493,1,2022-03-18T00:00:00.000+01:00
623455.899,1,2022-03-19T00:00:00.000+01:00
591154.064,1,2022-03-20T00:00:00.000+01:00
697887.902,1,2022-03-21T00:00:00.000+01:00
716928.953,1,2022-03-22T00:00:00.000+01:00
718887.65,1,2022-03-23T00:00:00.000+01:00
724849.438,1,2022-03-24T00:00:00.000+01:00
706549.852,1,2022-03-25T00:00:00.000+01:00
631381.395,1,2022-03-26T00:00:00.000+01:00
553725.174,1,2022-03-27T00:00:00.000+01:00
676668.478,1,2022-03-28T00:00:00.000+02:00
692117.6,1,2022-03-29T00:00:00.000+02:00
706797.566,1,2022-03-30T00:00:00.000+02:00
704625.593,1,2022-03-31T00:00:00.000+02:00
710155.975,1,2022-04-01T00:00:00.000+02:00
644981.236,1,2022-04-02T00:00:00.000+02:00
612949.265,1,2022-04-03T00:00:00.000+02:00
742910.474,1,2022-04-04T00:00:00.000+02:00
761970.824,1,2022-04-05T00:00:00.000+02:00
743895.895,1,2022-04-06T00:00:00.000+02:00
721354.993,1,2022-04-07T00:00:00.000+02:00
705683.9,1,2022-04-08T00:00:00.000+02:00
620709.525,1,2022-04-09T00:00:00.000+02:00
573839.503,1,2022-04-10T00:00:00.000+02:00
666747.778,1,2022-04-11T00:00:00.000+02:00
686134.946,1,2022-04-12T00:00:00.000+02:00
684333.818,1,2022-04-13T00:00:00.000+02:00
584375.378,1,2022-04-14T00:00:00.000+02:00
535714.357,1,2022-04-15T00:00:00.000+02:00
550281.45,1,2022-04-16T00:00:00.000+02:00
526543.801,1,2022-04-17T00:00:00.000+02:00
579645.152,1,2022-04-18T00:00:00.000+02:00
657322.632,1,2022-04-19T00:00:00.000+02:00
698104.89,1,2022-04-20T00:00:00.000+02:00
697301.005,1,2022-04-21T00:00:00.000+02:00
695227.498,1,2022-04-22T00:00:00.000+02:00
627967.623,1,2022-04-23T00:00:00.000+02:00
571212.538,1,2022-04-24T00:00:00.000+02:00
654152.411,1,2022-04-25T00:00:00.000+02:00
676985.66,1,2022-04-26T00:00:00.000+02:00
687255.802,1,2022-04-27T00:00:00.000+02:00
688366.593,1,2022-04-28T00:00:00.000+02:00
668926.127,1,2022-04-29T00:00:00.000+02:00
592486.811,1,2022-04-30T00:00:00.000+02:00
528300.787,1,2022-05-01T00:00:00.000+02:00
614048.211,1,2022-05-02T00:00:00.000+02:00
677303.037,1,2022-05-03T00:00:00.000+02:00
687223.115,1,2022-05-04T00:00:00.000+02:00
680667.772,1,2022-05-05T00:00:00.000+02:00
668504.338,1,2022-05-06T00:00:00.000+02:00
596402.366,1,2022-05-07T00:00:00.000+02:00
550361.286,1,2022-05-08T00:00:00.000+02:00
650502.705,1,2022-05-09T00:00:00.000+02:00
673662.319,1,2022-05-10T00:00:00.000+02:00
678450.458,1,2022-05-11T00:00:00.000+02:00
683875.857,1,2022-05-12T00:00:00.000+02:00
678794.546,1,2022-05-13T00:00:00.000+02:00
613361.209,1,2022-05-14T00:00:00.000+02:00
565231.71,1,2022-05-15T00:00:00.000+02:00
658492.213,1,2022-05-16T00:00:00.000+02:00
689028.371,1,2022-05-17T00:00:00.000+02:00
701607.835,1,2022-05-18T00:00:00.000+02:00
716592.912,1,2022-05-19T00:00:00.000+02:00
714822.991,1,2022-05-20T00:00:00.000+02:00
645617.077,1,2022-05-21T00:00:00.000+02:00
590956.683,1,2022-05-22T00:00:00.000+02:00
692218.033,1,2022-05-23T00:00:00.000+02:00
699420.346,1,2022-05-24T00:00:00.000+02:00
683138.264,1,2022-05-25T00:00:00.000+02:00
714067.587,1,2022-05-26T00:00:00.000+02:00
694440.991,1,2022-05-27T00:00:00.000+02:00
628859.698,1,2022-05-28T00:00:00.000+02:00
579466.631,1,2022-05-29T00:00:00.000+02:00
671997.191,1,2022-05-30T00:00:00.000+02:00
699812.361,1,2022-05-31T00:00:00.000+02:00
709302.133,1,2022-06-01T00:00:00.000+02:00
713668.061,1,2022-06-02T00:00:00.000+02:00
711160.826,1,2022-06-03T00:00:00.000+02:00
632484.404,1,2022-06-04T00:00:00.000+02:00
583470.473,1,2022-06-05T00:00:00.000+02:00
671433.657,1,2022-06-06T00:00:00.000+02:00
718041.397,1,2022-06-07T00:00:00.000+02:00
732569.897,1,2022-06-08T00:00:00.000+02:00
739916.241,1,2022-06-09T00:00:00.000+02:00
740490.446,1,2022-06-10T00:00:00.000+02:00
678532.472,1,2022-06-11T00:00:00.000+02:00
633000.975,1,2022-06-12T00:00:00.000+02:00
758363.298,1,2022-06-13T00:00:00.000+02:00
798486.07,1,2022-06-14T00:00:00.000+02:00
816364.259,1,2022-06-15T00:00:00.000+02:00
810012.56,1,2022-06-16T00:00:00.000+02:00
807304.561,1,2022-06-17T00:00:00.000+02:00
721341.202,1,2022-06-18T00:00:00.000+02:00
639181.727,1,2022-06-19T00:00:00.000+02:00
746066.922,1,2022-06-20T00:00:00.000+02:00
753933.173,1,2022-06-21T00:00:00.000+02:00
735015.696,1,2022-06-22T00:00:00.000+02:00
711892.101,1,2022-06-23T00:00:00.000+02:00
657843.869,1,2022-06-24T00:00:00.000+02:00
634606.089,1,2022-06-25T00:00:00.000+02:00
596755.228,1,2022-06-26T00:00:00.000+02:00
697204.536,1,2022-06-27T00:00:00.000+02:00
717179.663,1,2022-06-28T00:00:00.000+02:00
726705.895,1,2022-06-29T00:00:00.000+02:00
724060.32,1,2022-06-30T00:00:00.000+02:00
714028.571,1,2022-07-01T00:00:00.000+02:00
664377.709,1,2022-07-02T00:00:00.000+02:00
628226.593,1,2022-07-03T00:00:00.000+02:00
734344.401,1,2022-07-04T00:00:00.000+02:00
765882.652,1,2022-07-05T00:00:00.000+02:00
763681.673,1,2022-07-06T00:00:00.000+02:00
755479.326,1,2022-07-07T00:00:00.000+02:00
759368.858,1,2022-07-08T00:00:00.000+02:00
692035.148,1,2022-07-09T00:00:00.000+02:00
652086.371,1,2022-07-10T00:00:00.000+02:00
780679.678,1,2022-07-11T00:00:00.000+02:00
810796.426,1,2022-07-12T00:00:00.000+02:00
827365.597,1,2022-07-13T00:00:00.000+02:00
835770.447,1,2022-07-14T00:00:00.000+02:00
831384.933,1,2022-07-15T00:00:00.000+02:00
748201.219,1,2022-07-16T00:00:00.000+02:00
698377.676,1,2022-07-17T00:00:00.000+02:00
821517.886,1,2022-07-18T00:00:00.000+02:00
822916.788,1,2022-07-19T00:00:00.000+02:00
822885.224,1,2022-07-20T00:00:00.000+02:00
836149.944,1,2022-07-21T00:00:00.000+02:00
830997.465,1,2022-07-22T00:00:00.000+02:00
734442.081,1,2022-07-23T00:00:00.000+02:00
687205.283,1,2022-07-24T00:00:00.000+02:00
787197.982,1,2022-07-25T00:00:00.000+02:00
823554.25,1,2022-07-26T00:00:00.000+02:00
805785.48,1,2022-07-27T00:00:00.000+02:00
799699.946,1,2022-07-28T00:00:00.000+02:00
793347.685,1,2022-07-29T00:00:00.000+02:00
717735.864,1,2022-07-30T00:00:00.000+02:00
674963.943,1,2022-07-31T00:00:00.000+02:00
782521.073,1,2022-08-01T00:00:00.000+02:00
799898.329,1,2022-08-02T00:00:00.000+02:00
795659.405,1,2022-08-03T00:00:00.000+02:00
789355.83,1,2022-08-04T00:00:00.000+02:00
772689.81,1,2022-08-05T00:00:00.000+02:00
698854.822,1,2022-08-06T00:00:00.000+02:00
647634.679,1,2022-08-07T00:00:00.000+02:00
727498.758,1,2022-08-08T00:00:00.000+02:00
745859.871,1,2022-08-09T00:00:00.000+02:00
754558.766,1,2022-08-10T00:00:00.000+02:00
750779.206,1,2022-08-11T00:00:00.000+02:00
750673.522,1,2022-08-12T00:00:00.000+02:00
698234.499,1,2022-08-13T00:00:00.000+02:00
629776.087,1,2022-08-14T00:00:00.000+02:00
622538.639,1,2022-08-15T00:00:00.000+02:00
680654.527,1,2022-08-16T00:00:00.000+02:00
677043.699,1,2022-08-17T00:00:00.000+02:00
659183.861,1,2022-08-18T00:00:00.000+02:00
661987.627,1,2022-08-19T00:00:00.000+02:00
633818.676,1,2022-08-20T00:00:00.000+02:00
602883.282,1,2022-08-21T00:00:00.000+02:00
703213.629,1,2022-08-22T00:00:00.000+02:00
730723.612,1,2022-08-23T00:00:00.000+02:00
738645.945,1,2022-08-24T00:00:00.000+02:00
736733.422,1,2022-08-25T00:00:00.000+02:00
725709.43,1,2022-08-26T00:00:00.000+02:00
656795.718,1,2022-08-27T00:00:00.000+02:00
615629.783,1,2022-08-28T00:00:00.000+02:00
727420.211,1,2022-08-29T00:00:00.000+02:00
751147.157,1,2022-08-30T00:00:00.000+02:00
740404.172,1,2022-08-31T00:00:00.000+02:00
731481.788,1,2022-09-01T00:00:00.000+02:00
732053.968,1,2022-09-02T00:00:00.000+02:00
641928.708,1,2022-09-03T00:00:00.000+02:00
596196.95,1,2022-09-04T00:00:00.000+02:00
710737.77,1,2022-09-05T00:00:00.000+02:00
727268.97,1,2022-09-06T00:00:00.000+02:00
731490.862,1,2022-09-07T00:00:00.000+02:00
715512.972,1,2022-09-08T00:00:00.000+02:00
721625.287,1,2022-09-09T00:00:00.000+02:00
653694.882,1,2022-09-10T00:00:00.000+02:00
619708.348,1,2022-09-11T00:00:00.000+02:00
742994.033,1,2022-09-12T00:00:00.000+02:00
746324.252,1,2022-09-13T00:00:00.000+02:00
722454.362,1,2022-09-14T00:00:00.000+02:00
713296.012,1,2022-09-15T00:00:00.000+02:00
708307.655,1,2022-09-16T00:00:00.000+02:00
618886.138,1,2022-09-17T00:00:00.000+02:00
574136.548,1,2022-09-18T00:00:00.000+02:00
685364.907,1,2022-09-19T00:00:00.000+02:00
704096.644,1,2022-09-20T00:00:00.000+02:00
699823.688,1,2022-09-21T00:00:00.000+02:00
695313.893,1,2022-09-22T00:00:00.000+02:00
689664.747,1,2022-09-23T00:00:00.000+02:00
602180.753,1,2022-09-24T00:00:00.000+02:00
547163.823,1,2022-09-25T00:00:00.000+02:00
638419.659,1,2022-09-26T00:00:00.000+02:00
658979.921,1,2022-09-27T00:00:00.000+02:00
663320.392,1,2022-09-28T00:00:00.000+02:00
663353.833,1,2022-09-29T00:00:00.000+02:00
648464.959,1,2022-09-30T00:00:00.000+02:00
575849.065,1,2022-10-01T00:00:00.000+02:00
535505.148,1,2022-10-02T00:00:00.000+02:00
644440.708,1,2022-10-03T00:00:00.000+02:00
667207.409,1,2022-10-04T00:00:00.000+02:00
668669.418,1,2022-10-05T00:00:00.000+02:00
674825.339,1,2022-10-06T00:00:00.000+02:00
666050.984,1,2022-10-07T00:00:00.000+02:00
589253.259,1,2022-10-08T00:00:00.000+02:00
540454.545,1,2022-10-09T00:00:00.000+02:00
644467.686,1,2022-10-10T00:00:00.000+02:00
654568.792,1,2022-10-11T00:00:00.000+02:00
557981.628,1,2022-10-12T00:00:00.000+02:00
641190.571,1,2022-10-13T00:00:00.000+02:00
654008.797,1,2022-10-14T00:00:00.000+02:00
579150.874,1,2022-10-15T00:00:00.000+02:00
540272.895,1,2022-10-16T00:00:00.000+02:00
645395.62,1,2022-10-17T00:00:00.000+02:00
666772.338,1,2022-10-18T00:00:00.000+02:00
678380.25,1,2022-10-19T00:00:00.000+02:00
683936.764,1,2022-10-20T00:00:00.000+02:00
672170.225,1,2022-10-21T00:00:00.000+02:00
586314.871,1,2022-10-22T00:00:00.000+02:00
550296.151,1,2022-10-23T00:00:00.000+02:00
645224.113,1,2022-10-24T00:00:00.000+02:00
663087.976,1,2022-10-25T00:00:00.000+02:00
668640.212,1,2022-10-26T00:00:00.000+02:00
662836.754,1,2022-10-27T00:00:00.000+02:00
651771.527,1,2022-10-28T00:00:00.000+02:00
571847.334,1,2022-10-29T00:00:00.000+02:00
547015.508,1,2022-10-30T00:00:00.000+02:00
587405.706,1,2022-10-31T00:00:00.000+01:00
538393.801,1,2022-11-01T00:00:00.000+01:00
634024.787,1,2022-11-02T00:00:00.000+01:00
656436.912,1,2022-11-03T00:00:00.000+01:00
652904.399,1,2022-11-04T00:00:00.000+01:00
571727.679,1,2022-11-05T00:00:00.000+01:00
532147.441,1,2022-11-06T00:00:00.000+01:00
638202.828,1,2022-11-07T00:00:00.000+01:00
666511.941,1,2022-11-08T00:00:00.000+01:00
661004.641,1,2022-11-09T00:00:00.000+01:00
664136.36,1,2022-11-10T00:00:00.000+01:00
664639.196,1,2022-11-11T00:00:00.000+01:00
587975.661,1,2022-11-12T00:00:00.000+01:00
542466.203,1,2022-11-13T00:00:00.000+01:00
652534.303,1,2022-11-14T00:00:00.000+01:00
675269.265,1,2022-11-15T00:00:00.000+01:00
681209.592,1,2022-11-16T00:00:00.000+01:00
679268.695,1,2022-11-17T00:00:00.000+01:00
675330.15,1,2022-11-18T00:00:00.000+01:00
603507.674,1,2022-11-19T00:00:00.000+01:00
560214.265,1,2022-11-20T00:00:00.000+01:00
686716.219,1,2022-11-21T00:00:00.000+01:00
715365.953,1,2022-11-22T00:00:00.000+01:00
701589.078,1,2022-11-23T00:00:00.000+01:00
698027.598,1,2022-11-24T00:00:00.000+01:00
682077.092,1,2022-11-25T00:00:00.000+01:00
614632.963,1,2022-11-26T00:00:00.000+01:00
582396.509,1,2022-11-27T00:00:00.000+01:00
688479.376,1,2022-11-28T00:00:00.000+01:00
712256.813,1,2022-11-29T00:00:00.000+01:00
724036.512,1,2022-11-30T00:00:00.000+01:00
730224.608,1,2022-12-01T00:00:00.000+01:00
731381.825,1,2022-12-02T00:00:00.000+01:00
659730.812,1,2022-12-03T00:00:00.000+01:00
615917.246,1,2022-12-04T00:00:00.000+01:00
707303.282,1,2022-12-05T00:00:00.000+01:00
644787.867,1,2022-12-06T00:00:00.000+01:00
693207.986,1,2022-12-07T00:00:00.000+01:00
631992.426,1,2022-12-08T00:00:00.000+01:00
670804.965,1,2022-12-09T00:00:00.000+01:00
622518.241,1,2022-12-10T00:00:00.000+01:00
606380.755,1,2022-12-11T00:00:00.000+01:00
727723.327,1,2022-12-12T00:00:00.000+01:00
732646.645,1,2022-12-13T00:00:00.000+01:00
716710.081,1,2022-12-14T00:00:00.000+01:00
711320.826,1,2022-12-15T00:00:00.000+01:00
712695.508,1,2022-12-16T00:00:00.000+01:00
628579.235,1,2022-12-17T00:00:00.000+01:00
589707.623,1,2022-12-18T00:00:00.000+01:00
708115.796,1,2022-12-19T00:00:00.000+01:00
722650.092,1,2022-12-20T00:00:00.000+01:00
709745.801,1,2022-12-21T00:00:00.000+01:00
693370.163,1,2022-12-22T00:00:00.000+01:00
656294.513,1,2022-12-23T00:00:00.000+01:00
560210.845,1,2022-12-24T00:00:00.000+01:00
487869.05,1,2022-12-25T00:00:00.000+01:00
530823.509,1,2022-12-26T00:00:00.000+01:00
610096.185,1,2022-12-27T00:00:00.000+01:00
627398.23,1,2022-12-28T00:00:00.000+01:00
635148.146,1,2022-12-29T00:00:00.000+01:00
621330.673,1,2022-12-30T00:00:00.000+01:00
557468.998,1,2022-12-31T00:00:00.000+01:00
