value,percentage,datetime
621685.663,1,2017-07-02T00:00:00.000+02:00
746866.343,1,2017-07-03T00:00:00.000+02:00
783170.813,1,2017-07-04T00:00:00.000+02:00
793964.362,1,2017-07-05T00:00:00.000+02:00
784389.237,1,2017-07-06T00:00:00.000+02:00
774032.849,1,2017-07-07T00:00:00.000+02:00
695057.396,1,2017-07-08T00:00:00.000+02:00
644495.83,1,2017-07-09T00:00:00.000+02:00
780556.382,1,2017-07-10T00:00:00.000+02:00
811274.869,1,2017-07-11T00:00:00.000+02:00
841963.111,1,2017-07-12T00:00:00.000+02:00
864108.624,1,2017-07-13T00:00:00.000+02:00
858571.269,1,2017-07-14T00:00:00.000+02:00
764624.451,1,2017-07-15T00:00:00.000+02:00
696716.06,1,2017-07-16T00:00:00.000+02:00
829407.742,1,2017-07-17T00:00:00.000+02:00
853182.301,1,2017-07-18T00:00:00.000+02:00
843294.513,1,2017-07-19T00:00:00.000+02:00
823513.511,1,2017-07-20T00:00:00.000+02:00
803777.579,1,2017-07-21T00:00:00.000+02:00
722232.749,1,2017-07-22T00:00:00.000+02:00
662966.167,1,2017-07-23T00:00:00.000+02:00
781909.147,1,2017-07-24T00:00:00.000+02:00
775633.496,1,2017-07-25T00:00:00.000+02:00
794953.654,1,2017-07-26T00:00:00.000+02:00
821649.128,1,2017-07-27T00:00:00.000+02:00
825860.618,1,2017-07-28T00:00:00.000+02:00
752296.225,1,2017-07-29T00:00:00.000+02:00
694030.592,1,2017-07-30T00:00:00.000+02:00
786533.772,1,2017-07-31T00:00:00.000+02:00
809483.41,1,2017-08-01T00:00:00.000+02:00
815805.124,1,2017-08-02T00:00:00.000+02:00
830503.29,1,2017-08-03T00:00:00.000+02:00
844863.393,1,2017-08-04T00:00:00.000+02:00
766691.996,1,2017-08-05T00:00:00.000+02:00
696275.799,1,2017-08-06T00:00:00.000+02:00
800407.779,1,2017-08-07T00:00:00.000+02:00
790770.479,1,2017-08-08T00:00:00.000+02:00
756459.917,1,2017-08-09T00:00:00.000+02:00
722882.422,1,2017-08-10T00:00:00.000+02:00
722937.075,1,2017-08-11T00:00:00.000+02:00
667734.597,1,2017-08-12T00:00:00.000+02:00
624358.656,1,2017-08-13T00:00:00.000+02:00
705119.924,1,2017-08-14T00:00:00.000+02:00
667476.848,1,2017-08-15T00:00:00.000+02:00
750783.924,1,2017-08-16T00:00:00.000+02:00
769223.326,1,2017-08-17T00:00:00.000+02:00
781714.003,1,2017-08-18T00:00:00.000+02:00
712994.524,1,2017-08-19T00:00:00.000+02:00
663334.377,1,2017-08-20T00:00:00.000+02:00
781801.298,1,2017-08-21T00:00:00.000+02:00
803185.833,1,2017-08-22T00:00:00.000+02:00
805156.019,1,2017-08-23T00:00:00.000+02:00
801839.414,1,2017-08-24T00:00:00.000+02:00
794656.486,1,2017-08-25T00:00:00.000+02:00
722123.643,1,2017-08-26T00:00:00.000+02:00
660169.139,1,2017-08-27T00:00:00.000+02:00
769338.138,1,2017-08-28T00:00:00.000+02:00
769062.605,1,2017-08-29T00:00:00.000+02:00
756948.043,1,2017-08-30T00:00:00.000+02:00
758167.555,1,2017-08-31T00:00:00.000+02:00
745637.679,1,2017-09-01T00:00:00.000+02:00
670569.574,1,2017-09-02T00:00:00.000+02:00
625267.091,1,2017-09-03T00:00:00.000+02:00
751839.982,1,2017-09-04T00:00:00.000+02:00
789340.76,1,2017-09-05T00:00:00.000+02:00
795949.088,1,2017-09-06T00:00:00.000+02:00
787398.911,1,2017-09-07T00:00:00.000+02:00
757985.149,1,2017-09-08T00:00:00.000+02:00
674350.616,1,2017-09-09T00:00:00.000+02:00
609041.459,1,2017-09-10T00:00:00.000+02:00
709090.262,1,2017-09-11T00:00:00.000+02:00
751786.559,1,2017-09-12T00:00:00.000+02:00
764653.17,1,2017-09-13T00:00:00.000+02:00
768171.308,1,2017-09-14T00:00:00.000+02:00
734716.881,1,2017-09-15T00:00:00.000+02:00
650104.944,1,2017-09-16T00:00:00.000+02:00
599304.06,1,2017-09-17T00:00:00.000+02:00
712364.514,1,2017-09-18T00:00:00.000+02:00
734767.262,1,2017-09-19T00:00:00.000+02:00
735501.297,1,2017-09-20T00:00:00.000+02:00
737581.238,1,2017-09-21T00:00:00.000+02:00
737987.102,1,2017-09-22T00:00:00.000+02:00
661606.811,1,2017-09-23T00:00:00.000+02:00
611771.695,1,2017-09-24T00:00:00.000+02:00
726403.86,1,2017-09-25T00:00:00.000+02:00
742539.212,1,2017-09-26T00:00:00.000+02:00
743372.807,1,2017-09-27T00:00:00.000+02:00
742938.183,1,2017-09-28T00:00:00.000+02:00
740245.271,1,2017-09-29T00:00:00.000+02:00
663770.14,1,2017-09-30T00:00:00.000+02:00
608897.77,1,2017-10-01T00:00:00.000+02:00
729774.425,1,2017-10-02T00:00:00.000+02:00
734087.171,1,2017-10-03T00:00:00.000+02:00
751873.178,1,2017-10-04T00:00:00.000+02:00
754739.627,1,2017-10-05T00:00:00.000+02:00
751310.87,1,2017-10-06T00:00:00.000+02:00
659217.858,1,2017-10-07T00:00:00.000+02:00
605654.988,1,2017-10-08T00:00:00.000+02:00
706351.406,1,2017-10-09T00:00:00.000+02:00
732202.404,1,2017-10-10T00:00:00.000+02:00
730089.89,1,2017-10-11T00:00:00.000+02:00
628211.176,1,2017-10-12T00:00:00.000+02:00
675209.676,1,2017-10-13T00:00:00.000+02:00
643437.968,1,2017-10-14T00:00:00.000+02:00
601044.997,1,2017-10-15T00:00:00.000+02:00
718351.947,1,2017-10-16T00:00:00.000+02:00
731643.127,1,2017-10-17T00:00:00.000+02:00
730292.911,1,2017-10-18T00:00:00.000+02:00
719557.673,1,2017-10-19T00:00:00.000+02:00
719103.852,1,2017-10-20T00:00:00.000+02:00
646738.804,1,2017-10-21T00:00:00.000+02:00
591488.872,1,2017-10-22T00:00:00.000+02:00
705183.881,1,2017-10-23T00:00:00.000+02:00
725529.056,1,2017-10-24T00:00:00.000+02:00
729923.941,1,2017-10-25T00:00:00.000+02:00
724883.635,1,2017-10-26T00:00:00.000+02:00
722316.144,1,2017-10-27T00:00:00.000+02:00
642175.793,1,2017-10-28T00:00:00.000+02:00
614270.002,1,2017-10-29T00:00:00.000+02:00
707167.017,1,2017-10-30T00:00:00.000+01:00
718185.313,1,2017-10-31T00:00:00.000+01:00
615921.655,1,2017-11-01T00:00:00.000+01:00
707921.111,1,2017-11-02T00:00:00.000+01:00
719459.192,1,2017-11-03T00:00:00.000+01:00
645817.412,1,2017-11-04T00:00:00.000+01:00
597686.629,1,2017-11-05T00:00:00.000+01:00
716972.599,1,2017-11-06T00:00:00.000+01:00
744822.203,1,2017-11-07T00:00:00.000+01:00
759905.745,1,2017-11-08T00:00:00.000+01:00
759861.963,1,2017-11-09T00:00:00.000+01:00
764532.188,1,2017-11-10T00:00:00.000+01:00
683015.399,1,2017-11-11T00:00:00.000+01:00
630568.913,1,2017-11-12T00:00:00.000+01:00
754680.556,1,2017-11-13T00:00:00.000+01:00
783837.983,1,2017-11-14T00:00:00.000+01:00
789164.992,1,2017-11-15T00:00:00.000+01:00
787289.911,1,2017-11-16T00:00:00.000+01:00
779087.427,1,2017-11-17T00:00:00.000+01:00
698082.147,1,2017-11-18T00:00:00.000+01:00
645371.4,1,2017-11-19T00:00:00.000+01:00
768722.248,1,2017-11-20T00:00:00.000+01:00
788658.495,1,2017-11-21T00:00:00.000+01:00
794652.02,1,2017-11-22T00:00:00.000+01:00
782339.118,1,2017-11-23T00:00:00.000+01:00
772036.18,1,2017-11-24T00:00:00.000+01:00
699834.74,1,2017-11-25T00:00:00.000+01:00
651682.382,1,2017-11-26T00:00:00.000+01:00
785800.132,1,2017-11-27T00:00:00.000+01:00
809687.538,1,2017-11-28T00:00:00.000+01:00
815675.267,1,2017-11-29T00:00:00.000+01:00
820643.977,1,2017-11-30T00:00:00.000+01:00
831437.788,1,2017-12-01T00:00:00.000+01:00
764719.224,1,2017-12-02T00:00:00.000+01:00
715939.553,1,2017-12-03T00:00:00.000+01:00
838132.678,1,2017-12-04T00:00:00.000+01:00
848162.295,1,2017-12-05T00:00:00.000+01:00
756360.395,1,2017-12-06T00:00:00.000+01:00
782686.007,1,2017-12-07T00:00:00.000+01:00
719496.923,1,2017-12-08T00:00:00.000+01:00
717690.506,1,2017-12-09T00:00:00.000+01:00
684898.749,1,2017-12-10T00:00:00.000+01:00
802343.752,1,2017-12-11T00:00:00.000+01:00
825186.982,1,2017-12-12T00:00:00.000+01:00
839031.423,1,2017-12-13T00:00:00.000+01:00
829227.426,1,2017-12-14T00:00:00.000+01:00
803118.403,1,2017-12-15T00:00:00.000+01:00
727264.645,1,2017-12-16T00:00:00.000+01:00
694705.763,1,2017-12-17T00:00:00.000+01:00
829576.999,1,2017-12-18T00:00:00.000+01:00
832816.687,1,2017-12-19T00:00:00.000+01:00
834761.96,1,2017-12-20T00:00:00.000+01:00
819406.557,1,2017-12-21T00:00:00.000+01:00
792960.353,1,2017-12-22T00:00:00.000+01:00
702851.367,1,2017-12-23T00:00:00.000+01:00
642910.063,1,2017-12-24T00:00:00.000+01:00
595600.77,1,2017-12-25T00:00:00.000+01:00
701435.719,1,2017-12-26T00:00:00.000+01:00
741629.025,1,2017-12-27T00:00:00.000+01:00
736357.873,1,2017-12-28T00:00:00.000+01:00
715140.213,1,2017-12-29T00:00:00.000+01:00
652290.283,1,2017-12-30T00:00:00.000+01:00
618260.273,1,2017-12-31T00:00:00.000+01:00
