ccaa,month,type,value,datetime,percentage,geo_id,community_name
0,1,Hidráulica,35682.265,2021-01-01T00:00:00.000+01:00,0.017121860756572058,4,Andalucía
0,2,Hidráulica,46985.569,2021-02-01T00:00:00.000+01:00,0.02593358075279608,4,Andalucía
0,3,Hidráulica,45394.407,2021-03-01T00:00:00.000+01:00,0.021128504499265243,4,Andalucía
0,4,Hidráulica,39624.225,2021-04-01T00:00:00.000+02:00,0.017245777536754926,4,Andalucía
0,5,Hidráulica,66090.316,2021-05-01T00:00:00.000+02:00,0.026296267220420576,4,Andalucía
0,6,Hidráulica,63825.421,2021-06-01T00:00:00.000+02:00,0.023496263581810534,4,Andalucía
0,7,Hidráulica,69788.766,2021-07-01T00:00:00.000+02:00,0.025063184160105004,4,Andalucía
0,8,Hidráulica,56318.901,2021-08-01T00:00:00.000+02:00,0.022786970231420622,4,Andalucía
0,9,Hidráulica,28124.341,2021-09-01T00:00:00.000+02:00,0.01110021233070489,4,Andalucía
0,10,Hidráulica,14829.391,2021-10-01T00:00:00.000+02:00,0.005523681816249009,4,Andalucía
0,11,Hidráulica,11331.529,2021-11-01T00:00:00.000+01:00,0.004106214384787323,4,Andalucía
0,12,Hidráulica,15024.074,2021-12-01T00:00:00.000+01:00,0.005712059336501048,4,Andalucía
0,1,Turbinación bombeo,30400.208,2021-01-01T00:00:00.000+01:00,0.0145873062807764,4,Andalucía
0,2,Turbinación bombeo,36845.026,2021-02-01T00:00:00.000+01:00,0.020336530501734926,4,Andalucía
0,3,Turbinación bombeo,25110.958,2021-03-01T00:00:00.000+01:00,0.011687717147265754,4,Andalucía
0,4,Turbinación bombeo,12134.914,2021-04-01T00:00:00.000+02:00,0.005281517235268397,4,Andalucía
0,5,Turbinación bombeo,20042.144,2021-05-01T00:00:00.000+02:00,0.007974444762741773,4,Andalucía
0,6,Turbinación bombeo,11320.083,2021-06-01T00:00:00.000+02:00,0.004167299639683889,4,Andalucía
0,7,Turbinación bombeo,5220.763,2021-07-01T00:00:00.000+02:00,0.0018749284738071206,4,Andalucía
0,8,Turbinación bombeo,8099.219,2021-08-01T00:00:00.000+02:00,0.003276993317940567,4,Andalucía
0,9,Turbinación bombeo,5866.501,2021-09-01T00:00:00.000+02:00,0.0023154109366791053,4,Andalucía
0,10,Turbinación bombeo,7581.463,2021-10-01T00:00:00.000+02:00,0.0028239588067820627,4,Andalucía
0,11,Turbinación bombeo,12425.703,2021-11-01T00:00:00.000+01:00,0.00450271101099375,4,Andalucía
0,12,Turbinación bombeo,22060.083,2021-12-01T00:00:00.000+01:00,0.008387106124752715,4,Andalucía
0,1,Carbón,112564.883,2021-01-01T00:00:00.000+01:00,0.05401339440772118,4,Andalucía
0,2,Carbón,-4912.44,2021-02-01T00:00:00.000+01:00,0.002711410378647656,4,Andalucía
0,3,Carbón,-5269.174,2021-03-01T00:00:00.000+01:00,0.0024524996342922033,4,Andalucía
0,4,Carbón,-4836.49,2021-04-01T00:00:00.000+02:00,0.002105000933109476,4,Andalucía
0,5,Carbón,-5279.069,2021-05-01T00:00:00.000+02:00,0.002100456125811812,4,Andalucía
0,6,Carbón,-5148.251,2021-06-01T00:00:00.000+02:00,0.0018952426883532764,4,Andalucía
0,7,Carbón,-4734.999,2021-07-01T00:00:00.000+02:00,0.0017004764339136334,4,Andalucía
0,8,Carbón,-5079.728,2021-08-01T00:00:00.000+02:00,0.0020552888757490815,4,Andalucía
