ccaa,month,type,value,datetime,percentage,geo_id,community_name
0,1,Hidráulica,25288.605,2019-01-01T00:00:00.000+01:00,0.008931578607806205,4,Andalucía
0,2,Hidráulica,33933.35,2019-02-01T00:00:00.000+01:00,0.010933087988171846,4,Andalucía
0,3,Hidráulica,35913.0,2019-03-01T00:00:00.000+01:00,0.014190353850194194,4,Andalucía
0,4,Hidráulica,44050.848,2019-04-01T00:00:00.000+02:00,0.01694927806745954,4,Andalucía
0,5,Hidráulica,88535.452,2019-05-01T00:00:00.000+02:00,0.030736076924625398,4,Andalucía
0,6,Hidráulica,92464.391,2019-06-01T00:00:00.000+02:00,0.02984271348566167,4,Andalucía
0,7,Hidráulica,91236.63,2019-07-01T00:00:00.000+02:00,0.02602134865790238,4,Andalucía
0,8,Hidráulica,80161.437,2019-08-01T00:00:00.000+02:00,0.023299341325651243,4,Andalucía
0,9,Hidráulica,40095.141,2019-09-01T00:00:00.000+02:00,0.014426497807157558,4,Andalucía
0,10,Hidráulica,21984.146,2019-10-01T00:00:00.000+02:00,0.007235921471655503,4,Andalucía
0,11,Hidráulica,21611.63,2019-11-01T00:00:00.000+01:00,0.009450193035456765,4,Andalucía
0,12,Hidráulica,33252.448,2019-12-01T00:00:00.000+01:00,0.017320263418072544,4,Andalucía
0,1,Turbinación bombeo,3005.384,2019-01-01T00:00:00.000+01:00,0.0010614592399479151,4,Andalucía
0,2,Turbinación bombeo,3429.416,2019-02-01T00:00:00.000+01:00,0.0011049338446114027,4,Andalucía
0,3,Turbinación bombeo,4589.045,2019-03-01T00:00:00.000+01:00,0.0018132757604339491,4,Andalucía
0,4,Turbinación bombeo,6842.5,2019-04-01T00:00:00.000+02:00,0.0026327628284611433,4,Andalucía
0,5,Turbinación bombeo,9036.999,2019-05-01T00:00:00.000+02:00,0.0031372957403748587,4,Andalucía
0,6,Turbinación bombeo,2124.575,2019-06-01T00:00:00.000+02:00,0.0006857027047720418,4,Andalucía
0,7,Turbinación bombeo,1718.333,2019-07-01T00:00:00.000+02:00,0.0004900810354720399,4,Andalucía
0,8,Turbinación bombeo,3211.779,2019-08-01T00:00:00.000+02:00,0.0009335203806733008,4,Andalucía
0,9,Turbinación bombeo,9343.653,2019-09-01T00:00:00.000+02:00,0.0033619083548138947,4,Andalucía
0,10,Turbinación bombeo,8287.023,2019-10-01T00:00:00.000+02:00,0.002727613238276483,4,Andalucía
0,11,Turbinación bombeo,18560.192,2019-11-01T00:00:00.000+01:00,0.008115880068978617,4,Andalucía
0,12,Turbinación bombeo,37174.82,2019-12-01T00:00:00.000+01:00,0.019363316496861575,4,Andalucía
0,1,Carbón,808964.433,2019-01-01T00:00:00.000+01:00,0.2857148278546356,4,Andalucía
0,2,Carbón,844306.822,2019-02-01T00:00:00.000+01:00,0.272029751673199,4,Andalucía
0,3,Carbón,207938.552,2019-03-01T00:00:00.000+01:00,0.08216305048247168,4,Andalucía
0,4,Carbón,270194.355,2019-04-01T00:00:00.000+02:00,0.10396165937947158,4,Andalucía
0,5,Carbón,37422.429,2019-05-01T00:00:00.000+02:00,0.012991616696668947,4,Andalucía
0,6,Carbón,118040.662,2019-06-01T00:00:00.000+02:00,0.03809740828470747,4,Andalucía
0,7,Carbón,175352.098,2019-07-01T00:00:00.000+02:00,0.05001169026028983,4,Andalucía
0,8,Carbón,67901.695,2019-08-01T00:00:00.000+02:00,0.019735983131081675,4,Andalucía
0,9,Carbón,30560.818,2019-09-01T00:00:00.000+02:00,0.010995985121038512,4,Andalucía
0,10,Carbón,151537.526,2019-10-01T00:00:00.000+02:00,0.04987747252701807,4,Andalucía
0,11,Carbón,103821.242,2019-11-01T00:00:00.000+01:00,0.04539827759779671,4,Andalucía
0,12,Carbón,58528.566,2019-12-01T00:00:00.000+01:00,0.030485881238038314,4,Andalucía
0,1,Ciclo combinado,686208.66,2019-01-01T00:00:00.000+01:00,0.24235922021587836,4,Andalucía
0,2,Ciclo combinado,731907.434,2019-02-01T00:00:00.000+01:00,0.2358154551530892,4,Andalucía
0,3,Ciclo combinado,655722.345,2019-03-01T00:00:00.000+01:00,0.2590964860365081,4,Andalucía
