ccaa,month,type,value,datetime,percentage,geo_id,community_name
0,1,Hidráulica,27321.172,2016-01-01T00:00:00.000+01:00,0.011063607020253219,4,Andalucía
0,2,Hidráulica,36331.754,2016-02-01T00:00:00.000+01:00,0.014719050746611463,4,Andalucía
0,3,Hidráulica,38532.287,2016-03-01T00:00:00.000+01:00,0.016482237152136335,4,Andalucía
0,4,Hidráulica,47681.671,2016-04-01T00:00:00.000+02:00,0.02383322901770947,4,Andalucía
0,5,Hidráulica,69565.563,2016-05-01T00:00:00.000+02:00,0.0277816871549277,4,Andalucía
0,6,Hidráulica,95404.425,2016-06-01T00:00:00.000+02:00,0.032275402415199175,4,Andalucía
0,7,Hidráulica,107257.765,2016-07-01T00:00:00.000+02:00,0.03051886996750846,4,Andalucía
0,8,Hidráulica,102179.331,2016-08-01T00:00:00.000+02:00,0.02970720954737005,4,Andalucía
0,9,Hidráulica,67273.578,2016-09-01T00:00:00.000+02:00,0.02377167253011294,4,Andalucía
0,10,Hidráulica,33376.678,2016-10-01T00:00:00.000+02:00,0.01237601606901381,4,Andalucía
0,11,Hidráulica,26367.81,2016-11-01T00:00:00.000+01:00,0.009696400928815555,4,Andalucía
0,12,Hidráulica,37669.384,2016-12-01T00:00:00.000+01:00,0.01315298329272466,4,Andalucía
0,1,Turbinación bombeo,38812.998,2016-01-01T00:00:00.000+01:00,0.015717179231911214,4,Andalucía
0,2,Turbinación bombeo,45703.31,2016-02-01T00:00:00.000+01:00,0.0185157407808639,4,Andalucía
0,3,Turbinación bombeo,38103.715,2016-03-01T00:00:00.000+01:00,0.016298914907579055,4,Andalucía
0,4,Turbinación bombeo,32023.113,2016-04-01T00:00:00.000+02:00,0.01600644797010133,4,Andalucía
0,5,Turbinación bombeo,32749.391,2016-05-01T00:00:00.000+02:00,0.013078789217538639,4,Andalucía
0,6,Turbinación bombeo,10353.986,2016-06-01T00:00:00.000+02:00,0.003502762736124016,4,Andalucía
0,7,Turbinación bombeo,5027.762,2016-07-01T00:00:00.000+02:00,0.001430587470339143,4,Andalucía
0,8,Turbinación bombeo,4007.783,2016-08-01T00:00:00.000+02:00,0.00116520678141245,4,Andalucía
0,9,Turbinación bombeo,4263.0,2016-09-01T00:00:00.000+02:00,0.0015063661397030418,4,Andalucía
0,10,Turbinación bombeo,13428.248,2016-10-01T00:00:00.000+02:00,0.004979171774575725,4,Andalucía
0,11,Turbinación bombeo,22351.595,2016-11-01T00:00:00.000+01:00,0.008219492878570845,4,Andalucía
0,12,Turbinación bombeo,11279.866,2016-12-01T00:00:00.000+01:00,0.003938580175406451,4,Andalucía
0,1,Carbón,746745.551,2016-01-01T00:00:00.000+01:00,0.30239183444935885,4,Andalucía
0,2,Carbón,627988.352,2016-02-01T00:00:00.000+01:00,0.25441635494308645,4,Andalucía
0,3,Carbón,701357.777,2016-03-01T00:00:00.000+01:00,0.30000672446484045,4,Andalucía
0,4,Carbón,479868.135,2016-04-01T00:00:00.000+02:00,0.23985751589444348,4,Andalucía
0,5,Carbón,491563.143,2016-05-01T00:00:00.000+02:00,0.19631054313064336,4,Andalucía
0,6,Carbón,654143.952,2016-06-01T00:00:00.000+02:00,0.2212974847683295,4,Andalucía
0,7,Carbón,909256.136,2016-07-01T00:00:00.000+02:00,0.25871758358700825,4,Andalucía
0,8,Carbón,803301.238,2016-08-01T00:00:00.000+02:00,0.23354858534871187,4,Andalucía
0,9,Carbón,783391.239,2016-09-01T00:00:00.000+02:00,0.2768177425685228,4,Andalucía
0,10,Carbón,625027.764,2016-10-01T00:00:00.000+02:00,0.2317592437103468,4,Andalucía
0,11,Carbón,659566.505,2016-11-01T00:00:00.000+01:00,0.24254654716101295,4,Andalucía
0,12,Carbón,800723.021,2016-12-01T00:00:00.000+01:00,0.2795877022388531,4,Andalucía
0,1,Ciclo combinado,419398.78,2016-01-01T00:00:00.000+01:00,0.16983397662053573,4,Andalucía
0,2,Ciclo combinado,277752.58,2016-02-01T00:00:00.000+01:00,0.11252565235419848,4,Andalucía
0,3,Ciclo combinado,251932.714,2016-03-01T00:00:00.000+01:00,0.10776455439899892,4,Andalucía
0,4,Ciclo combinado,227826.664,2016-04-01T00:00:00.000+02:00,0.11387698764694604,4,Andalucía
0,5,Ciclo combinado,361086.941,2016-05-01T00:00:00.000+02:00,0.14420359726826099,4,Andalucía
0,6,Ciclo combinado,564948.547,2016-06-01T00:00:00.000+02:00,0.19112259937950535,4,Andalucía
0,7,Ciclo combinado,721802.554,2016-07-01T00:00:00.000+02:00,0.20537998612726552,4,Andalucía
0,8,Ciclo combinado,643399.089,2016-08-01T00:00:00.000+02:00,0.18705927483034698,4,Andalucía
0,9,Ciclo combinado,543085.608,2016-09-01T00:00:00.000+02:00,0.19190376984547017,4,Andalucía
0,10,Ciclo combinado,700451.301,2016-10-01T00:00:00.000+02:00,0.25972616438153695,4,Andalucía
0,11,Ciclo combinado,776034.131,2016-11-01T00:00:00.000+01:00,0.2853759211940989,4,Andalucía
0,12,Ciclo combinado,650055.545,2016-12-01T00:00:00.000+01:00,0.2269792817086689,4,Andalucía
0,1,Eólica,587036.601,2016-01-01T00:00:00.000+01:00,0.23771828895075175,4,Andalucía
0,2,Eólica,841149.452,2016-02-01T00:00:00.000+01:00,0.3407741192311393,4,Andalucía
0,3,Eólica,464228.813,2016-03-01T00:00:00.000+01:00,0.19857449387109447,4,Andalucía
0,4,Eólica,445639.999,2016-04-01T00:00:00.000+02:00,0.22274890818358314,4,Andalucía
0,5,Eólica,628408.56,2016-05-01T00:00:00.000+02:00,0.25096109722275395,4,Andalucía
0,6,Eólica,545799.092,2016-06-01T00:00:00.000+02:00,0.18464432160405886,4,Andalucía
0,7,Eólica,678765.28,2016-07-01T00:00:00.000+02:00,0.1931342622958764,4,Andalucía
0,8,Eólica,808440.713,2016-08-01T00:00:00.000+02:00,0.2350428157306711,4,Andalucía
0,9,Eólica,476518.916,2016-09-01T00:00:00.000+02:00,0.16838188130199344,4,Andalucía
0,10,Eólica,502017.698,2016-10-01T00:00:00.000+02:00,0.1861473181176785,4,Andalucía
0,11,Eólica,482764.652,2016-11-01T00:00:00.000+01:00,0.1775300876353447,4,Andalucía
0,12,Eólica,599494.817,2016-12-01T00:00:00.000+01:00,0.20932503998674437,4,Andalucía
0,1,Solar fotovoltaica,77772.405,2016-01-01T00:00:00.000+01:00,0.03149364624401825,4,Andalucía
0,2,Solar fotovoltaica,88392.842,2016-02-01T00:00:00.000+01:00,0.035810512397370334,4,Andalucía
0,3,Solar fotovoltaica,144283.319,2016-03-01T00:00:00.000+01:00,0.06171738212308391,4,Andalucía
0,4,Solar fotovoltaica,134224.859,2016-04-01T00:00:00.000+02:00,0.06709101709998297,4,Andalucía
0,5,Solar fotovoltaica,148459.199,2016-05-01T00:00:00.000+02:00,0.0592886313863248,4,Andalucía
0,6,Solar fotovoltaica,168452.723,2016-06-01T00:00:00.000+02:00,0.05698770704567505,4,Andalucía
0,7,Solar fotovoltaica,163128.714,2016-07-01T00:00:00.000+02:00,0.04641625723352409,4,Andalucía
0,8,Solar fotovoltaica,161126.983,2016-08-01T00:00:00.000+02:00,0.04684541385103149,4,Andalucía
0,9,Solar fotovoltaica,146319.896,2016-09-01T00:00:00.000+02:00,0.05170333964327247,4,Andalucía
0,10,Solar fotovoltaica,116689.051,2016-10-01T00:00:00.000+02:00,0.043268103861443974,4,Andalucía
0,11,Solar fotovoltaica,87999.754,2016-11-01T00:00:00.000+01:00,0.03236070407140905,4,Andalucía
0,12,Solar fotovoltaica,88791.274,2016-12-01T00:00:00.000+01:00,0.03100316542106815,4,Andalucía
0,1,Solar térmica,34863.464,2016-01-01T00:00:00.000+01:00,0.01411783012312742,4,Andalucía
0,2,Solar térmica,56245.927,2016-02-01T00:00:00.000+01:00,0.0227868617023886,4,Andalucía
0,3,Solar térmica,182413.714,2016-03-01T00:00:00.000+01:00,0.07802770943624428,4,Andalucía
0,4,Solar térmica,168959.538,2016-04-01T00:00:00.000+02:00,0.08445281550389427,4,Andalucía
0,5,Solar térmica,237140.228,2016-05-01T00:00:00.000+02:00,0.09470426662318863,4,Andalucía
0,6,Solar térmica,346948.585,2016-06-01T00:00:00.000+02:00,0.11737301700900074,4,Andalucía
0,7,Solar térmica,334920.122,2016-07-01T00:00:00.000+02:00,0.09529737686423047,4,Andalucía
0,8,Solar térmica,329006.998,2016-08-01T00:00:00.000+02:00,0.09565417718518003,4,Andalucía
0,9,Solar térmica,248441.259,2016-09-01T00:00:00.000+02:00,0.08778876384301983,4,Andalucía
0,10,Solar térmica,124318.123,2016-10-01T00:00:00.000+02:00,0.04609695092835888,4,Andalucía
0,11,Solar térmica,68278.934,2016-11-01T00:00:00.000+01:00,0.025108642661492778,4,Andalucía
0,12,Solar térmica,63094.117,2016-12-01T00:00:00.000+01:00,0.022030513341291035,4,Andalucía
0,1,Otras renovables,104973.066,2016-01-01T00:00:00.000+01:00,0.04250845278288591,4,Andalucía
0,2,Otras renovables,106865.34,2016-02-01T00:00:00.000+01:00,0.0432942588600013,4,Andalucía
0,3,Otras renovables,119275.449,2016-03-01T00:00:00.000+01:00,0.051020232379291236,4,Andalucía
0,4,Otras renovables,75031.811,2016-04-01T00:00:00.000+02:00,0.03750393595007383,4,Andalucía
0,5,Otras renovables,107826.402,2016-05-01T00:00:00.000+02:00,0.04306152697140496,4,Andalucía
0,6,Otras renovables,116185.961,2016-06-01T00:00:00.000+02:00,0.03930581465452611,4,Andalucía
0,7,Otras renovables,132657.007,2016-07-01T00:00:00.000+02:00,0.037745910022569086,4,Andalucía
0,8,Otras renovables,132821.708,2016-08-01T00:00:00.000+02:00,0.03861605153781636,4,Andalucía
0,9,Otras renovables,112751.805,2016-09-01T00:00:00.000+02:00,0.03984177838198454,4,Andalucía
0,10,Otras renovables,121001.533,2016-10-01T00:00:00.000+02:00,0.04486716493424854,4,Andalucía
0,11,Otras renovables,120544.922,2016-11-01T00:00:00.000+01:00,0.04432874378436429,4,Andalucía
0,12,Otras renovables,118296.823,2016-12-01T00:00:00.000+01:00,0.04130559014454302,4,Andalucía
0,1,Cogeneración,432539.308,2016-01-01T00:00:00.000+01:00,0.1751551845771576,4,Andalucía
0,2,Cogeneración,387503.378,2016-02-01T00:00:00.000+01:00,0.15698889421263185,4,Andalucía
0,3,Cogeneración,397679.057,2016-03-01T00:00:00.000+01:00,0.17010774698921827,4,Andalucía
0,4,Cogeneración,385427.179,2016-04-01T00:00:00.000+02:00,0.19265210371416516,4,Andalucía
0,5,Cogeneración,422778.071,2016-05-01T00:00:00.000+02:00,0.16884055268101275,4,Andalucía
0,6,Cogeneración,431692.323,2016-06-01T00:00:00.000+02:00,0.1460418994651154,4,Andalucía
0,7,Cogeneración,436460.769,2016-07-01T00:00:00.000+02:00,0.12418951164076322,4,Andalucía
