ccaa,month,type,value,datetime,percentage,geo_id,community_name
0,1,Hidráulica,28966.93,2017-01-01T00:00:00.000+01:00,0.010860143560692249,4,Andalucía
0,2,Hidráulica,34959.516,2017-02-01T00:00:00.000+01:00,0.015493665277392899,4,Andalucía
0,3,Hidráulica,48259.45,2017-03-01T00:00:00.000+01:00,0.019650868911510064,4,Andalucía
0,4,Hidráulica,55773.892,2017-04-01T00:00:00.000+02:00,0.020965117588752916,4,Andalucía
0,5,Hidráulica,52724.597,2017-05-01T00:00:00.000+02:00,0.016874749289037375,4,Andalucía
0,6,Hidráulica,64851.953,2017-06-01T00:00:00.000+02:00,0.0187198737637855,4,Andalucía
0,7,Hidráulica,85460.559,2017-07-01T00:00:00.000+02:00,0.02325102618219825,4,Andalucía
0,8,Hidráulica,83325.688,2017-08-01T00:00:00.000+02:00,0.023106114869658127,4,Andalucía
0,9,Hidráulica,48864.124,2017-09-01T00:00:00.000+02:00,0.014331472837634533,4,Andalucía
0,10,Hidráulica,20467.776,2017-10-01T00:00:00.000+02:00,0.006331194206913946,4,Andalucía
0,11,Hidráulica,11380.715,2017-11-01T00:00:00.000+01:00,0.003368426850660011,4,Andalucía
0,12,Hidráulica,15196.247,2017-12-01T00:00:00.000+01:00,0.004963540869840664,4,Andalucía
0,1,Turbinación bombeo,20446.637,2017-01-01T00:00:00.000+01:00,0.007665755851702679,4,Andalucía
0,2,Turbinación bombeo,19330.103,2017-02-01T00:00:00.000+01:00,0.008566884783517262,4,Andalucía
0,3,Turbinación bombeo,19305.746,2017-03-01T00:00:00.000+01:00,0.007861148104359037,4,Andalucía
0,4,Turbinación bombeo,13747.185,2017-04-01T00:00:00.000+02:00,0.005167495753018997,4,Andalucía
0,5,Turbinación bombeo,10149.832,2017-05-01T00:00:00.000+02:00,0.003248500321886743,4,Andalucía
0,6,Turbinación bombeo,3165.928,2017-06-01T00:00:00.000+02:00,0.0009138625710351993,4,Andalucía
0,7,Turbinación bombeo,4522.699,2017-07-01T00:00:00.000+02:00,0.001230478645280121,4,Andalucía
0,8,Turbinación bombeo,3962.771,2017-08-01T00:00:00.000+02:00,0.0010988717180246987,4,Andalucía
0,9,Turbinación bombeo,7448.717,2017-09-01T00:00:00.000+02:00,0.00218465157301759,4,Andalucía
0,10,Turbinación bombeo,2586.886,2017-10-01T00:00:00.000+02:00,0.0008001884355753545,4,Andalucía
0,11,Turbinación bombeo,13702.412,2017-11-01T00:00:00.000+01:00,0.004055595144910135,4,Andalucía
0,12,Turbinación bombeo,28151.787,2017-12-01T00:00:00.000+01:00,0.009195200981765373,4,Andalucía
0,1,Carbón,808180.811,2017-01-01T00:00:00.000+01:00,0.3029993040497108,4,Andalucía
0,2,Carbón,592198.801,2017-02-01T00:00:00.000+01:00,0.26245586467408205,4,Andalucía
0,3,Carbón,578725.894,2017-03-01T00:00:00.000+01:00,0.23565263753918594,4,Andalucía
0,4,Carbón,792395.211,2017-04-01T00:00:00.000+02:00,0.2978572622362391,4,Andalucía
0,5,Carbón,997656.272,2017-05-01T00:00:00.000+02:00,0.31930446934730816,4,Andalucía
0,6,Carbón,940493.191,2017-06-01T00:00:00.000+02:00,0.27147854454313514,4,Andalucía
0,7,Carbón,1127007.502,2017-07-01T00:00:00.000+02:00,0.30662192294501434,4,Andalucía
0,8,Carbón,1089930.085,2017-08-01T00:00:00.000+02:00,0.30223632529630295,4,Andalucía
0,9,Carbón,879722.126,2017-09-01T00:00:00.000+02:00,0.2580157531000679,4,Andalucía
0,10,Carbón,834630.892,2017-10-01T00:00:00.000+02:00,0.25817217602644366,4,Andalucía
0,11,Carbón,1003051.725,2017-11-01T00:00:00.000+01:00,0.29687997310281833,4,Andalucía
0,12,Carbón,877007.75,2017-12-01T00:00:00.000+01:00,0.28645650536556844,4,Andalucía
0,1,Ciclo combinado,511917.15,2017-01-01T00:00:00.000+01:00,0.1919255419949725,4,Andalucía
0,2,Ciclo combinado,285285.727,2017-02-01T00:00:00.000+01:00,0.12643543356137107,4,Andalucía
0,3,Ciclo combinado,247198.94,2017-03-01T00:00:00.000+01:00,0.10065746636159843,4,Andalucía
0,4,Ciclo combinado,184023.235,2017-04-01T00:00:00.000+02:00,0.06917338242842566,4,Andalucía
0,5,Ciclo combinado,350423.982,2017-05-01T00:00:00.000+02:00,0.11215480397348786,4,Andalucía
0,6,Ciclo combinado,715805.882,2017-06-01T00:00:00.000+02:00,0.2066213140938892,4,Andalucía
0,7,Ciclo combinado,836763.4,2017-07-01T00:00:00.000+02:00,0.2276559848117215,4,Andalucía
0,8,Ciclo combinado,852487.634,2017-08-01T00:00:00.000+02:00,0.23639381406808277,4,Andalucía
0,9,Ciclo combinado,1039391.672,2017-09-01T00:00:00.000+02:00,0.3048456064603049,4,Andalucía
0,10,Ciclo combinado,822999.082,2017-10-01T00:00:00.000+02:00,0.25457416674160865,4,Andalucía
0,11,Ciclo combinado,1134490.016,2017-11-01T00:00:00.000+01:00,0.335782649130578,4,Andalucía
0,12,Ciclo combinado,736962.328,2017-12-01T00:00:00.000+01:00,0.24071355477184073,4,Andalucía
0,1,Eólica,486002.615,2017-01-01T00:00:00.000+01:00,0.18220978784330422,4,Andalucía
0,2,Eólica,655982.971,2017-02-01T00:00:00.000+01:00,0.2907242932180106,4,Andalucía
0,3,Eólica,689848.193,2017-03-01T00:00:00.000+01:00,0.28090076471002245,4,Andalucía
0,4,Eólica,734690.912,2017-04-01T00:00:00.000+02:00,0.2761665146385718,4,Andalucía
0,5,Eólica,719687.601,2017-05-01T00:00:00.000+02:00,0.23033932024750733,4,Andalucía
0,6,Eólica,666899.241,2017-06-01T00:00:00.000+02:00,0.19250414254578216,4,Andalucía
0,7,Eólica,498082.869,2017-07-01T00:00:00.000+02:00,0.135512076723292,4,Andalucía
0,8,Eólica,555464.494,2017-08-01T00:00:00.000+02:00,0.15402964814860606,4,Andalucía
0,9,Eólica,469456.095,2017-09-01T00:00:00.000+02:00,0.13768787247581632,4,Andalucía
0,10,Eólica,675886.202,2017-10-01T00:00:00.000+02:00,0.2090684794789365,4,Andalucía
0,11,Eólica,417761.367,2017-11-01T00:00:00.000+01:00,0.12364764478956121,4,Andalucía
0,12,Eólica,622247.473,2017-12-01T00:00:00.000+01:00,0.20324431179557526,4,Andalucía
0,1,Solar fotovoltaica,105876.631,2017-01-01T00:00:00.000+01:00,0.03969476269602748,4,Andalucía
0,2,Solar fotovoltaica,79079.538,2017-02-01T00:00:00.000+01:00,0.03504716404148364,4,Andalucía
0,3,Solar fotovoltaica,132740.69,2017-03-01T00:00:00.000+01:00,0.054050966150948565,4,Andalucía
0,4,Solar fotovoltaica,150587.8,2017-04-01T00:00:00.000+02:00,0.056605175310907224,4,Andalucía
0,5,Solar fotovoltaica,162775.211,2017-05-01T00:00:00.000+02:00,0.052096953459789534,4,Andalucía
0,6,Solar fotovoltaica,164867.723,2017-06-01T00:00:00.000+02:00,0.04758997716356754,4,Andalucía
0,7,Solar fotovoltaica,166014.059,2017-07-01T00:00:00.000+02:00,0.04516700191982135,4,Andalucía
0,8,Solar fotovoltaica,148518.613,2017-08-01T00:00:00.000+02:00,0.04118403597532014,4,Andalucía
0,9,Solar fotovoltaica,145698.756,2017-09-01T00:00:00.000+02:00,0.04273232779310934,4,Andalucía
0,10,Solar fotovoltaica,128336.279,2017-10-01T00:00:00.000+02:00,0.03969761571270331,4,Andalucía
0,11,Solar fotovoltaica,106722.901,2017-11-01T00:00:00.000+01:00,0.031587495628238656,4,Andalucía
0,12,Solar fotovoltaica,92398.902,2017-12-01T00:00:00.000+01:00,0.030180196887126292,4,Andalucía
0,1,Solar térmica,71769.211,2017-01-01T00:00:00.000+01:00,0.026907371084806477,4,Andalucía
0,2,Solar térmica,30729.586,2017-02-01T00:00:00.000+01:00,0.013619007757340202,4,Andalucía
0,3,Solar térmica,153472.04,2017-03-01T00:00:00.000+01:00,0.062492609004496096,4,Andalucía
0,4,Solar térmica,221765.518,2017-04-01T00:00:00.000+02:00,0.08336051143787315,4,Andalucía
0,5,Solar térmica,261109.16,2017-05-01T00:00:00.000+02:00,0.08356918521484662,4,Andalucía
0,6,Solar térmica,338971.179,2017-06-01T00:00:00.000+02:00,0.09784589957439738,4,Andalucía
0,7,Solar térmica,346095.663,2017-07-01T00:00:00.000+02:00,0.0941613232597538,4,Andalucía
0,8,Solar térmica,278934.19,2017-08-01T00:00:00.000+02:00,0.07734812144863473,4,Andalucía
0,9,Solar térmica,259824.087,2017-09-01T00:00:00.000+02:00,0.07620441216553256,4,Andalucía
0,10,Solar térmica,176930.859,2017-10-01T00:00:00.000+02:00,0.05472913273650777,4,Andalucía
0,11,Solar térmica,108875.139,2017-11-01T00:00:00.000+01:00,0.03222450800120563,4,Andalucía
0,12,Solar térmica,71281.198,2017-12-01T00:00:00.000+01:00,0.02328253413650124,4,Andalucía
0,1,Otras renovables,124726.443,2017-01-01T00:00:00.000+01:00,0.04676184451698882,4,Andalucía
0,2,Otras renovables,110344.12,2017-02-01T00:00:00.000+01:00,0.048903276023857856,4,Andalucía
0,3,Otras renovables,108713.625,2017-03-01T00:00:00.000+01:00,0.04426733404069179,4,Andalucía
0,4,Otras renovables,85119.043,2017-04-01T00:00:00.000+02:00,0.03199580810206173,4,Andalucía
0,5,Otras renovables,111116.402,2017-05-01T00:00:00.000+02:00,0.035563314512387666,4,Andalucía
0,6,Otras renovables,121626.314,2017-06-01T00:00:00.000+02:00,0.03510810606481716,4,Andalucía
