ccaa,month,type,value,datetime,percentage,geo_id,community_name
0,1,Hidráulica,23913.41,2018-01-01T00:00:00.000+01:00,0.008492762028351303,4,Andalucía
0,2,Hidráulica,15087.169,2018-02-01T00:00:00.000+01:00,0.005795165073074621,4,Andalucía
0,3,Hidráulica,88804.635,2018-03-01T00:00:00.000+01:00,0.03244146678496517,4,Andalucía
0,4,Hidráulica,86375.238,2018-04-01T00:00:00.000+02:00,0.03468248232757728,4,Andalucía
0,5,Hidráulica,82185.169,2018-05-01T00:00:00.000+02:00,0.03161406538923669,4,Andalucía
0,6,Hidráulica,104916.761,2018-06-01T00:00:00.000+02:00,0.037336694254855134,4,Andalucía
0,7,Hidráulica,106302.891,2018-07-01T00:00:00.000+02:00,0.032312618230151725,4,Andalucía
0,8,Hidráulica,92532.016,2018-08-01T00:00:00.000+02:00,0.02689069479291736,4,Andalucía
0,9,Hidráulica,64757.377,2018-09-01T00:00:00.000+02:00,0.022443133444423054,4,Andalucía
0,10,Hidráulica,38117.633,2018-10-01T00:00:00.000+02:00,0.013139626242004638,4,Andalucía
0,11,Hidráulica,26812.056,2018-11-01T00:00:00.000+01:00,0.009062293453181155,4,Andalucía
0,12,Hidráulica,26679.896,2018-12-01T00:00:00.000+01:00,0.009759058049704271,4,Andalucía
0,1,Turbinación bombeo,23466.559,2018-01-01T00:00:00.000+01:00,0.008334064493991678,4,Andalucía
0,2,Turbinación bombeo,10529.714,2018-02-01T00:00:00.000+01:00,0.0040445911888615325,4,Andalucía
0,3,Turbinación bombeo,28001.581,2018-03-01T00:00:00.000+01:00,0.010229334988404736,4,Andalucía
0,4,Turbinación bombeo,19982.54,2018-04-01T00:00:00.000+02:00,0.008023643192857033,4,Andalucía
0,5,Turbinación bombeo,8090.942,2018-05-01T00:00:00.000+02:00,0.0031123324629109355,4,Andalucía
0,6,Turbinación bombeo,2844.026,2018-06-01T00:00:00.000+02:00,0.0010121026250024877,4,Andalucía
0,7,Turbinación bombeo,518.792,2018-07-01T00:00:00.000+02:00,0.00015769587900348706,4,Andalucía
0,8,Turbinación bombeo,781.457,2018-08-01T00:00:00.000+02:00,0.0002270989284486012,4,Andalucía
0,9,Turbinación bombeo,1054.824,2018-09-01T00:00:00.000+02:00,0.00036557311134421185,4,Andalucía
0,10,Turbinación bombeo,6564.066,2018-10-01T00:00:00.000+02:00,0.0022627158897261645,4,Andalucía
0,11,Turbinación bombeo,4348.315,2018-11-01T00:00:00.000+01:00,0.0014697010388486959,4,Andalucía
0,12,Turbinación bombeo,531.037,2018-12-01T00:00:00.000+01:00,0.00019424441945129048,4,Andalucía
0,1,Carbón,920178.541,2018-01-01T00:00:00.000+01:00,0.326798117554481,4,Andalucía
0,2,Carbón,962097.186,2018-02-01T00:00:00.000+01:00,0.3695532282571089,4,Andalucía
0,3,Carbón,574317.331,2018-03-01T00:00:00.000+01:00,0.2098054523580481,4,Andalucía
0,4,Carbón,607384.589,2018-04-01T00:00:00.000+02:00,0.24388477255524654,4,Andalucía
0,5,Carbón,884494.367,2018-05-01T00:00:00.000+02:00,0.34023733351146984,4,Andalucía
0,6,Carbón,847367.973,2018-06-01T00:00:00.000+02:00,0.3015525701299275,4,Andalucía
0,7,Carbón,1083065.725,2018-07-01T00:00:00.000+02:00,0.32921672177370503,4,Andalucía
0,8,Carbón,1037322.568,2018-08-01T00:00:00.000+02:00,0.3014559261077081,4,Andalucía
0,9,Carbón,1067542.025,2018-09-01T00:00:00.000+02:00,0.3699808305176507,4,Andalucía
0,10,Carbón,972914.366,2018-10-01T00:00:00.000+02:00,0.335375786180556,4,Andalucía
0,11,Carbón,1038129.279,2018-11-01T00:00:00.000+01:00,0.35088066982395427,4,Andalucía
0,12,Carbón,874826.949,2018-12-01T00:00:00.000+01:00,0.3199970111853763,4,Andalucía
0,1,Ciclo combinado,552724.932,2018-01-01T00:00:00.000+01:00,0.1962982826210338,4,Andalucía
0,2,Ciclo combinado,459356.84,2018-02-01T00:00:00.000+01:00,0.17644454802925102,4,Andalucía
0,3,Ciclo combinado,301250.42,2018-03-01T00:00:00.000+01:00,0.11005062398361085,4,Andalucía
0,4,Ciclo combinado,271278.067,2018-04-01T00:00:00.000+02:00,0.10892701406607787,4,Andalucía
0,5,Ciclo combinado,322130.71,2018-05-01T00:00:00.000+02:00,0.12391361426562549,4,Andalucía
0,6,Ciclo combinado,471997.585,2018-06-01T00:00:00.000+02:00,0.1679696299447807,4,Andalucía
0,7,Ciclo combinado,666491.99,2018-07-01T00:00:00.000+02:00,0.20259186766918783,4,Andalucía
0,8,Ciclo combinado,728241.695,2018-08-01T00:00:00.000+02:00,0.21163404843272637,4,Andalucía
0,9,Ciclo combinado,409164.82,2018-09-01T00:00:00.000+02:00,0.1418053213616626,4,Andalucía
0,10,Ciclo combinado,634901.305,2018-10-01T00:00:00.000+02:00,0.21885844402408175,4,Andalucía
0,11,Ciclo combinado,758950.724,2018-11-01T00:00:00.000+01:00,0.25652020782711693,4,Andalucía
0,12,Ciclo combinado,688338.043,2018-12-01T00:00:00.000+01:00,0.25178250018129134,4,Andalucía
0,1,Eólica,581431.899,2018-01-01T00:00:00.000+01:00,0.2064934592724078,4,Andalucía
0,2,Eólica,399764.813,2018-02-01T00:00:00.000+01:00,0.1535545258187144,4,Andalucía
0,3,Eólica,984383.362,2018-03-01T00:00:00.000+01:00,0.35960780810590964,4,Andalucía
0,4,Eólica,720213.035,2018-04-01T00:00:00.000+02:00,0.2891890828535638,4,Andalucía
0,5,Eólica,391488.25,2018-05-01T00:00:00.000+02:00,0.15059329177284822,4,Andalucía
0,6,Eólica,425326.973,2018-06-01T00:00:00.000+02:00,0.15136097414639044,4,Andalucía
0,7,Eólica,301269.085,2018-07-01T00:00:00.000+02:00,0.09157599418582256,4,Andalucía
0,8,Eólica,569209.673,2018-08-01T00:00:00.000+02:00,0.1654178116017627,4,Andalucía
