ccaa,month,type,value,datetime,percentage,geo_id,community_name
0,1,Hidráulica,37843.156,2015-01-01T00:00:00.000+01:00,0.012335104095205673,4,Andalucía
0,2,Hidráulica,49184.118,2015-02-01T00:00:00.000+01:00,0.017786817456345083,4,Andalucía
0,3,Hidráulica,46886.649,2015-03-01T00:00:00.000+01:00,0.01786517163426577,4,Andalucía
0,4,Hidráulica,56497.631,2015-04-01T00:00:00.000+02:00,0.02080496904886942,4,Andalucía
0,5,Hidráulica,85171.949,2015-05-01T00:00:00.000+02:00,0.029399295981224906,4,Andalucía
0,6,Hidráulica,97694.091,2015-06-01T00:00:00.000+02:00,0.030255942991679826,4,Andalucía
0,7,Hidráulica,106207.965,2015-07-01T00:00:00.000+02:00,0.029942322243643647,4,Andalucía
0,8,Hidráulica,88012.265,2015-08-01T00:00:00.000+02:00,0.02621331532144975,4,Andalucía
0,9,Hidráulica,48660.948,2015-09-01T00:00:00.000+02:00,0.016325405004640397,4,Andalucía
0,10,Hidráulica,28945.811,2015-10-01T00:00:00.000+02:00,0.010216037109039587,4,Andalucía
0,11,Hidráulica,24227.982,2015-11-01T00:00:00.000+01:00,0.008344304729165426,4,Andalucía
0,12,Hidráulica,25858.746,2015-12-01T00:00:00.000+01:00,0.00917846125637986,4,Andalucía
0,1,Turbinación bombeo,31478.777,2015-01-01T00:00:00.000+01:00,0.010260613334806592,4,Andalucía
0,2,Turbinación bombeo,31652.949,2015-02-01T00:00:00.000+01:00,0.011446890758882788,4,Andalucía
0,3,Turbinación bombeo,23168.258,2015-03-01T00:00:00.000+01:00,0.00882777751160999,4,Andalucía
0,4,Turbinación bombeo,31447.315,2015-04-01T00:00:00.000+02:00,0.011580315911742335,4,Andalucía
0,5,Turbinación bombeo,20065.203,2015-05-01T00:00:00.000+02:00,0.006926022579574432,4,Andalucía
0,6,Turbinación bombeo,9011.138,2015-06-01T00:00:00.000+02:00,0.002790757095208141,4,Andalucía
0,7,Turbinación bombeo,13226.383,2015-07-01T00:00:00.000+02:00,0.0037288034085188448,4,Andalucía
0,8,Turbinación bombeo,16689.822,2015-08-01T00:00:00.000+02:00,0.004970847719290818,4,Andalucía
0,9,Turbinación bombeo,10664.609,2015-09-01T00:00:00.000+02:00,0.0035779011362691297,4,Andalucía
0,10,Turbinación bombeo,20042.197,2015-10-01T00:00:00.000+02:00,0.007073625551506636,4,Andalucía
0,11,Turbinación bombeo,23971.372,2015-11-01T00:00:00.000+01:00,0.008255926256845646,4,Andalucía
0,12,Turbinación bombeo,32364.345,2015-12-01T00:00:00.000+01:00,0.011487598303127742,4,Andalucía
0,1,Carbón,1126723.635,2015-01-01T00:00:00.000+01:00,0.36725936188444536,4,Andalucía
0,2,Carbón,894579.758,2015-02-01T00:00:00.000+01:00,0.3235135141731597,4,Andalucía
0,3,Carbón,913904.477,2015-03-01T00:00:00.000+01:00,0.34822408270057637,4,Andalucía
0,4,Carbón,883736.613,2015-04-01T00:00:00.000+02:00,0.3254315721807467,4,Andalucía
0,5,Carbón,917853.848,2015-05-01T00:00:00.000+02:00,0.3168209400122829,4,Andalucía
0,6,Carbón,1121840.468,2015-06-01T00:00:00.000+02:00,0.34743494614804715,4,Andalucía
0,7,Carbón,1259776.272,2015-07-01T00:00:00.000+02:00,0.355158175670912,4,Andalucía
0,8,Carbón,1161635.026,2015-08-01T00:00:00.000+02:00,0.3459779750581181,4,Andalucía
0,9,Carbón,1182838.633,2015-09-01T00:00:00.000+02:00,0.39683402261008577,4,Andalucía
0,10,Carbón,1089977.425,2015-10-01T00:00:00.000+02:00,0.3846929637526968,4,Andalucía
0,11,Carbón,1129113.67,2015-11-01T00:00:00.000+01:00,0.3888754967849295,4,Andalucía
0,12,Carbón,1006710.063,2015-12-01T00:00:00.000+01:00,0.3573278189767295,4,Andalucía
0,1,Ciclo combinado,493423.153,2015-01-01T00:00:00.000+01:00,0.1608329378035911,4,Andalucía
0,2,Ciclo combinado,374150.701,2015-02-01T00:00:00.000+01:00,0.13530689357590084,4,Andalucía
0,3,Ciclo combinado,363826.985,2015-03-01T00:00:00.000+01:00,0.13862862181092186,4,Andalucía
0,4,Ciclo combinado,308670.136,2015-04-01T00:00:00.000+02:00,0.11366622833779197,4,Andalucía
0,5,Ciclo combinado,317826.16,2015-05-01T00:00:00.000+02:00,0.10970590033599141,4,Andalucía
0,6,Ciclo combinado,401154.811,2015-06-01T00:00:00.000+02:00,0.12423798582100624,4,Andalucía
0,7,Ciclo combinado,734070.009,2015-07-01T00:00:00.000+02:00,0.2069502109269525,4,Andalucía
0,8,Ciclo combinado,647689.339,2015-08-01T00:00:00.000+02:00,0.19290589639464867,4,Andalucía
0,9,Ciclo combinado,499098.338,2015-09-01T00:00:00.000+02:00,0.1674439738616047,4,Andalucía
0,10,Ciclo combinado,559118.153,2015-10-01T00:00:00.000+02:00,0.19733327904979664,4,Andalucía
0,11,Ciclo combinado,402902.323,2015-11-01T00:00:00.000+01:00,0.1387626818940445,4,Andalucía
0,12,Ciclo combinado,471519.808,2015-12-01T00:00:00.000+01:00,0.16736412080244226,4,Andalucía
0,1,Eólica,609617.02,2015-01-01T00:00:00.000+01:00,0.198706719912818,4,Andalucía
0,2,Eólica,748937.034,2015-02-01T00:00:00.000+01:00,0.27084365546728945,4,Andalucía
0,3,Eólica,439800.695,2015-03-01T00:00:00.000+01:00,0.1675768063749741,4,Andalucía
0,4,Eólica,666214.497,2015-04-01T00:00:00.000+02:00,0.24533014472753925,4,Andalucía
0,5,Eólica,587863.464,2015-05-01T00:00:00.000+02:00,0.20291624387606952,4,Andalucía
0,6,Eólica,620665.589,2015-06-01T00:00:00.000+02:00,0.19222066028211862,4,Andalucía
0,7,Eólica,331654.62,2015-07-01T00:00:00.000+02:00,0.09350060991784544,4,Andalucía
0,8,Eólica,492716.101,2015-08-01T00:00:00.000+02:00,0.14674912092613776,4,Andalucía
0,9,Eólica,365801.946,2015-09-01T00:00:00.000+02:00,0.12272397405688842,4,Andalucía
0,10,Eólica,382281.244,2015-10-01T00:00:00.000+02:00,0.13492105558188772,4,Andalucía
0,11,Eólica,540656.505,2015-11-01T00:00:00.000+01:00,0.18620628955088175,4,Andalucía
0,12,Eólica,577628.383,2015-12-01T00:00:00.000+01:00,0.20502694654840753,4,Andalucía
0,1,Solar fotovoltaica,104183.797,2015-01-01T00:00:00.000+01:00,0.033959059361454325,4,Andalucía
0,2,Solar fotovoltaica,100373.621,2015-02-01T00:00:00.000+01:00,0.03629885716684734,4,Andalucía
0,3,Solar fotovoltaica,139896.33,2015-03-01T00:00:00.000+01:00,0.0533045547028512,4,Andalucía
0,4,Solar fotovoltaica,139626.306,2015-04-01T00:00:00.000+02:00,0.05141668638704463,4,Andalucía
0,5,Solar fotovoltaica,168251.876,2015-05-01T00:00:00.000+02:00,0.058076476586444575,4,Andalucía
0,6,Solar fotovoltaica,162297.609,2015-06-01T00:00:00.000+02:00,0.050263707408771965,4,Andalucía
0,7,Solar fotovoltaica,171136.085,2015-07-01T00:00:00.000+02:00,0.04824696344182463,4,Andalucía
0,8,Solar fotovoltaica,146921.544,2015-08-01T00:00:00.000+02:00,0.04375868250165194,4,Andalucía
0,9,Solar fotovoltaica,137918.619,2015-09-01T00:00:00.000+02:00,0.04627072437749656,4,Andalucía
0,10,Solar fotovoltaica,100234.472,2015-10-01T00:00:00.000+02:00,0.03537641718026105,4,Andalucía
