value,percentage,datetime,Type
53722.12,0.09758836282535463,2019-01-01T00:00:00.000+01:00,Hidráulica
61294.768,0.08570944530415697,2019-01-02T00:00:00.000+01:00,Hidráulica
82981.951,0.1144477066484228,2019-01-03T00:00:00.000+01:00,Hidráulica
94301.94,0.12333843542423059,2019-01-04T00:00:00.000+01:00,Hidráulica
58822.692,0.08660000829361036,2019-01-05T00:00:00.000+01:00,Hidráulica
42064.747,0.06354872973853308,2019-01-06T00:00:00.000+01:00,Hidráulica
66708.373,0.08640849834772263,2019-01-07T00:00:00.000+01:00,Hidráulica
68044.833,0.08281590689002445,2019-01-08T00:00:00.000+01:00,Hidráulica
48716.673,0.05731186329334441,2019-01-09T00:00:00.000+01:00,Hidráulica
62288.159,0.07120740794033874,2019-01-10T00:00:00.000+01:00,Hidráulica
64303.769,0.07443049516865827,2019-01-11T00:00:00.000+01:00,Hidráulica
36415.318,0.049024883456490684,2019-01-12T00:00:00.000+01:00,Hidráulica
42369.957,0.05856177972306837,2019-01-13T00:00:00.000+01:00,Hidráulica
53598.566,0.06407555025095694,2019-01-14T00:00:00.000+01:00,Hidráulica
81267.421,0.10058405806671858,2019-01-15T00:00:00.000+01:00,Hidráulica
82944.481,0.10175424570790036,2019-01-16T00:00:00.000+01:00,Hidráulica
72981.884,0.09257522223168867,2019-01-17T00:00:00.000+01:00,Hidráulica
101622.441,0.12212796260544591,2019-01-18T00:00:00.000+01:00,Hidráulica
69273.204,0.09440547276861082,2019-01-19T00:00:00.000+01:00,Hidráulica
47734.816,0.06584753579755732,2019-01-20T00:00:00.000+01:00,Hidráulica
91299.463,0.10778121470443279,2019-01-21T00:00:00.000+01:00,Hidráulica
76301.055,0.08658934511505616,2019-01-22T00:00:00.000+01:00,Hidráulica
64317.281,0.07125014797050253,2019-01-23T00:00:00.000+01:00,Hidráulica
71281.067,0.07873372627619783,2019-01-24T00:00:00.000+01:00,Hidráulica
76711.708,0.08627811611407772,2019-01-25T00:00:00.000+01:00,Hidráulica
68907.867,0.09817293822744015,2019-01-26T00:00:00.000+01:00,Hidráulica
54595.836,0.07428901005352699,2019-01-27T00:00:00.000+01:00,Hidráulica
76405.736,0.09084551452384276,2019-01-28T00:00:00.000+01:00,Hidráulica
78839.109,0.09115347103535722,2019-01-29T00:00:00.000+01:00,Hidráulica
85928.214,0.0998526689902481,2019-01-30T00:00:00.000+01:00,Hidráulica
91169.602,0.10408350911777517,2019-01-31T00:00:00.000+01:00,Hidráulica
104180.249,0.11958203042070507,2019-02-01T00:00:00.000+01:00,Hidráulica
104172.754,0.1281989371814999,2019-02-02T00:00:00.000+01:00,Hidráulica
103565.911,0.13819643481714408,2019-02-03T00:00:00.000+01:00,Hidráulica
112595.836,0.13345278565815066,2019-02-04T00:00:00.000+01:00,Hidráulica
113328.801,0.13804236591707403,2019-02-05T00:00:00.000+01:00,Hidráulica
104095.745,0.13270068722325123,2019-02-06T00:00:00.000+01:00,Hidráulica
104841.916,0.1355685182126678,2019-02-07T00:00:00.000+01:00,Hidráulica
96035.63,0.12426320657163344,2019-02-08T00:00:00.000+01:00,Hidráulica
88929.275,0.12786008340320992,2019-02-09T00:00:00.000+01:00,Hidráulica
