value,percentage,datetime,Type
17057.94,0.16395436481733408,2018-01-01T00:00:00.000+01:00,Hidráulica
17064.24,0.16396410431932973,2018-02-01T00:00:00.000+01:00,Hidráulica
17064.24,0.16394203493147894,2018-03-01T00:00:00.000+01:00,Hidráulica
17064.252,0.16392239046497595,2018-04-01T00:00:00.000+02:00,Hidráulica
17064.292,0.1638943221654672,2018-05-01T00:00:00.000+02:00,Hidráulica
17064.292,0.16389209008493832,2018-06-01T00:00:00.000+02:00,Hidráulica
17064.379,0.1638922944585456,2018-07-01T00:00:00.000+02:00,Hidráulica
17064.379,0.16436391489274482,2018-08-01T00:00:00.000+02:00,Hidráulica
17064.379,0.16434173318527623,2018-09-01T00:00:00.000+02:00,Hidráulica
17064.379,0.16426822954442694,2018-10-01T00:00:00.000+02:00,Hidráulica
17064.379,0.16410027985380973,2018-11-01T00:00:00.000+01:00,Hidráulica
17064.379,0.16391842204165832,2018-12-01T00:00:00.000+01:00,Hidráulica
3331.4,0.032020136719467115,2018-01-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.03201021651883793,2018-02-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.03200590797895065,2018-03-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.032002050344487463,2018-04-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.03199649565666348,2018-05-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.031996059895656,2018-06-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.03199593666779194,2018-07-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.03208800894973617,2018-08-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.03208367851730375,2018-09-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.032069328740548006,2018-10-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.032036540697143547,2018-11-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.0320010374353254,2018-12-01T00:00:00.000+01:00,Turbinación bombeo
7117.29,0.06840865668250468,2018-01-01T00:00:00.000+01:00,Nuclear
7117.29,0.06838746290669388,2018-02-01T00:00:00.000+01:00,Nuclear
7117.29,0.06837825802950882,2018-03-01T00:00:00.000+01:00,Nuclear
7117.29,0.06837001647845264,2018-04-01T00:00:00.000+02:00,Nuclear
7117.29,0.06835814929825731,2018-05-01T00:00:00.000+02:00,Nuclear
7117.29,0.06835721832705574,2018-06-01T00:00:00.000+02:00,Nuclear
7117.29,0.06835695505982738,2018-07-01T00:00:00.000+02:00,Nuclear
7117.29,0.0685536606885597,2018-08-01T00:00:00.000+02:00,Nuclear
7117.29,0.0685444090395692,2018-09-01T00:00:00.000+02:00,Nuclear
7117.29,0.0685137518015894,2018-10-01T00:00:00.000+02:00,Nuclear
7117.29,0.06844370256900187,2018-11-01T00:00:00.000+01:00,Nuclear
7117.29,0.06836785247285437,2018-12-01T00:00:00.000+01:00,Nuclear
10030.285,0.0964072453128475,2018-01-01T00:00:00.000+01:00,Carbón
10030.285,0.09637737725750505,2018-02-01T00:00:00.000+01:00,Carbón
10030.285,0.09636440496867654,2018-03-01T00:00:00.000+01:00,Carbón
10030.285,0.09635279028022975,2018-04-01T00:00:00.000+02:00,Carbón
10030.285,0.09633606604958782,2018-05-01T00:00:00.000+02:00,Carbón
10030.285,0.09633475404649695,2018-06-01T00:00:00.000+02:00,Carbón
10030.285,0.09633438302812737,2018-07-01T00:00:00.000+02:00,Carbón
10030.285,0.09661159718088626,2018-08-01T00:00:00.000+02:00,Carbón
10030.285,0.09659855897728703,2018-09-01T00:00:00.000+02:00,Carbón
10030.285,0.09655535421336002,2018-10-01T00:00:00.000+02:00,Carbón
10030.285,0.09645663493019406,2018-11-01T00:00:00.000+01:00,Carbón
