value,percentage,datetime,Type
111077.579,0.15618769084555484,2021-01-01T00:00:00.000+01:00,Hidráulica
112211.332,0.14218149814241526,2021-01-02T00:00:00.000+01:00,Hidráulica
116969.983,0.15469627562717525,2021-01-03T00:00:00.000+01:00,Hidráulica
165965.559,0.21223204263536008,2021-01-04T00:00:00.000+01:00,Hidráulica
176184.581,0.24177405909113134,2021-01-05T00:00:00.000+01:00,Hidráulica
162051.841,0.23801229797114465,2021-01-06T00:00:00.000+01:00,Hidráulica
153100.745,0.19943253604249442,2021-01-07T00:00:00.000+01:00,Hidráulica
147776.143,0.1824790578669297,2021-01-08T00:00:00.000+01:00,Hidráulica
119233.046,0.156920216036675,2021-01-09T00:00:00.000+01:00,Hidráulica
117874.196,0.15383315321844154,2021-01-10T00:00:00.000+01:00,Hidráulica
128892.824,0.15837762503503147,2021-01-11T00:00:00.000+01:00,Hidráulica
143409.014,0.16940307313037312,2021-01-12T00:00:00.000+01:00,Hidráulica
146389.124,0.17389396412885672,2021-01-13T00:00:00.000+01:00,Hidráulica
144555.915,0.17248337878924597,2021-01-14T00:00:00.000+01:00,Hidráulica
144132.149,0.16974421222910413,2021-01-15T00:00:00.000+01:00,Hidráulica
137732.445,0.17930521513128564,2021-01-16T00:00:00.000+01:00,Hidráulica
120323.328,0.1670661661940416,2021-01-17T00:00:00.000+01:00,Hidráulica
152882.161,0.2007746427080696,2021-01-18T00:00:00.000+01:00,Hidráulica
137531.73,0.1827921234281848,2021-01-19T00:00:00.000+01:00,Hidráulica
114348.007,0.14010180250071094,2021-01-20T00:00:00.000+01:00,Hidráulica
103753.265,0.11905475322871523,2021-01-21T00:00:00.000+01:00,Hidráulica
104619.242,0.12099686134157579,2021-01-22T00:00:00.000+01:00,Hidráulica
77453.038,0.09265034869137144,2021-01-23T00:00:00.000+01:00,Hidráulica
79891.963,0.10138551391756037,2021-01-24T00:00:00.000+01:00,Hidráulica
131376.708,0.16268471989080627,2021-01-25T00:00:00.000+01:00,Hidráulica
149235.177,0.2006441145055801,2021-01-26T00:00:00.000+01:00,Hidráulica
139095.155,0.1806264379943055,2021-01-27T00:00:00.000+01:00,Hidráulica
141222.105,0.1823922247919227,2021-01-28T00:00:00.000+01:00,Hidráulica
136300.725,0.17285582885365292,2021-01-29T00:00:00.000+01:00,Hidráulica
121017.436,0.15180945703588944,2021-01-30T00:00:00.000+01:00,Hidráulica
120740.267,0.17032645889798165,2021-01-31T00:00:00.000+01:00,Hidráulica
130483.4,0.16296599006144685,2021-02-01T00:00:00.000+01:00,Hidráulica
138157.256,0.17270944160290905,2021-02-02T00:00:00.000+01:00,Hidráulica
142097.464,0.18565587397800332,2021-02-03T00:00:00.000+01:00,Hidráulica
163568.216,0.23122728045618027,2021-02-04T00:00:00.000+01:00,Hidráulica
167005.715,0.22662223730977119,2021-02-05T00:00:00.000+01:00,Hidráulica
156160.465,0.21798652496354465,2021-02-06T00:00:00.000+01:00,Hidráulica
135189.328,0.18483087631666184,2021-02-07T00:00:00.000+01:00,Hidráulica
145358.004,0.17676319466869236,2021-02-08T00:00:00.000+01:00,Hidráulica
150452.743,0.18859824919433352,2021-02-09T00:00:00.000+01:00,Hidráulica
166553.382,0.20208918015278382,2021-02-10T00:00:00.000+01:00,Hidráulica
176622.745,0.22376972280840465,2021-02-11T00:00:00.000+01:00,Hidráulica
168368.361,0.20392468152121948,2021-02-12T00:00:00.000+01:00,Hidráulica
167397.93,0.2242256233163305,2021-02-13T00:00:00.000+01:00,Hidráulica
156468.392,0.22308144287748552,2021-02-14T00:00:00.000+01:00,Hidráulica
150923.736,0.20227446754464345,2021-02-15T00:00:00.000+01:00,Hidráulica
162525.171,0.2147575617352881,2021-02-16T00:00:00.000+01:00,Hidráulica
177056.423,0.24044368658293566,2021-02-17T00:00:00.000+01:00,Hidráulica
175433.534,0.22877295239229836,2021-02-18T00:00:00.000+01:00,Hidráulica
169929.419,0.2193689443780427,2021-02-19T00:00:00.000+01:00,Hidráulica
154298.223,0.2129498826823089,2021-02-20T00:00:00.000+01:00,Hidráulica
156470.644,0.23036252640674362,2021-02-21T00:00:00.000+01:00,Hidráulica
180811.123,0.23883448107530375,2021-02-22T00:00:00.000+01:00,Hidráulica
176184.023,0.237790479025351,2021-02-23T00:00:00.000+01:00,Hidráulica
175460.813,0.21866787541859686,2021-02-24T00:00:00.000+01:00,Hidráulica
191711.084,0.2651496216360083,2021-02-25T00:00:00.000+01:00,Hidráulica
189906.439,0.26470686200487925,2021-02-26T00:00:00.000+01:00,Hidráulica
157463.141,0.2167689682169232,2021-02-27T00:00:00.000+01:00,Hidráulica
135545.318,0.1886763072607272,2021-02-28T00:00:00.000+01:00,Hidráulica
157149.651,0.20470365841368157,2021-03-01T00:00:00.000+01:00,Hidráulica
178579.094,0.2444474719995861,2021-03-02T00:00:00.000+01:00,Hidráulica
181315.755,0.2648319052154178,2021-03-03T00:00:00.000+01:00,Hidráulica
168308.302,0.24577202829009873,2021-03-04T00:00:00.000+01:00,Hidráulica
157255.419,0.22435341779068885,2021-03-05T00:00:00.000+01:00,Hidráulica
139380.173,0.2117293798979306,2021-03-06T00:00:00.000+01:00,Hidráulica
132557.757,0.22498785391276524,2021-03-07T00:00:00.000+01:00,Hidráulica
163672.7,0.21954042744257393,2021-03-08T00:00:00.000+01:00,Hidráulica
159582.909,0.21318975606546833,2021-03-09T00:00:00.000+01:00,Hidráulica
145386.821,0.20389005802373178,2021-03-10T00:00:00.000+01:00,Hidráulica
117511.749,0.1575123392815314,2021-03-11T00:00:00.000+01:00,Hidráulica
116863.102,0.16300415131931234,2021-03-12T00:00:00.000+01:00,Hidráulica
88600.955,0.13695048147011868,2021-03-13T00:00:00.000+01:00,Hidráulica
84812.413,0.1259269581052945,2021-03-14T00:00:00.000+01:00,Hidráulica
121678.362,0.15833160102679894,2021-03-15T00:00:00.000+01:00,Hidráulica
100728.384,0.1222642759438936,2021-03-16T00:00:00.000+01:00,Hidráulica
86678.527,0.10580644123794049,2021-03-17T00:00:00.000+01:00,Hidráulica
100338.989,0.12480642122546304,2021-03-18T00:00:00.000+01:00,Hidráulica
94744.496,0.12433196279181036,2021-03-19T00:00:00.000+01:00,Hidráulica
51156.839,0.06513056581280355,2021-03-20T00:00:00.000+01:00,Hidráulica
56510.687,0.0752046517138055,2021-03-21T00:00:00.000+01:00,Hidráulica
108155.582,0.1372668881946404,2021-03-22T00:00:00.000+01:00,Hidráulica
