value,percentage,datetime,Type
7.95,7.025555923623989e-05,2021-10-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.99308825148067e-05,2021-11-01T00:00:00.000+01:00,Fuel + Gas
7.95,7.002665972190116e-05,2021-12-01T00:00:00.000+01:00,Fuel + Gas
768.67,0.006943262461508531,2021-01-01T00:00:00.000+01:00,Motores diésel
768.67,0.006947757997441873,2021-02-01T00:00:00.000+01:00,Motores diésel
768.67,0.006926699172689872,2021-03-01T00:00:00.000+01:00,Motores diésel
768.67,0.0069148785441035246,2021-04-01T00:00:00.000+02:00,Motores diésel
768.67,0.006887132251692101,2021-05-01T00:00:00.000+02:00,Motores diésel
768.67,0.006860668880540765,2021-06-01T00:00:00.000+02:00,Motores diésel
768.67,0.006837893599984407,2021-07-01T00:00:00.000+02:00,Motores diésel
768.67,0.006829686549755675,2021-08-01T00:00:00.000+02:00,Motores diésel
768.67,0.006820466332426814,2021-09-01T00:00:00.000+02:00,Motores diésel
768.67,0.006792873046304466,2021-10-01T00:00:00.000+02:00,Motores diésel
768.67,0.0067614806871266,2021-11-01T00:00:00.000+01:00,Motores diésel
768.67,0.006770741198545126,2021-12-01T00:00:00.000+01:00,Motores diésel
1148.65,0.010375555734465733,2021-01-01T00:00:00.000+01:00,Turbina de gas
1148.65,0.010382273568321398,2021-02-01T00:00:00.000+01:00,Turbina de gas
1148.65,0.010350804642707823,2021-03-01T00:00:00.000+01:00,Turbina de gas
1148.65,0.01033314067113913,2021-04-01T00:00:00.000+02:00,Turbina de gas
1148.65,0.010291678432755452,2021-05-01T00:00:00.000+02:00,Turbina de gas
1148.65,0.010252133307704412,2021-06-01T00:00:00.000+02:00,Turbina de gas
1148.65,0.010218099423188222,2021-07-01T00:00:00.000+02:00,Turbina de gas
1148.65,0.010205835345957117,2021-08-01T00:00:00.000+02:00,Turbina de gas
1148.65,0.010192057258305985,2021-09-01T00:00:00.000+02:00,Turbina de gas
1148.65,0.010150823662478861,2021-10-01T00:00:00.000+02:00,Turbina de gas
1148.65,0.010103912981211665,2021-11-01T00:00:00.000+01:00,Turbina de gas
1148.65,0.010117751281705882,2021-12-01T00:00:00.000+01:00,Turbina de gas
482.64,0.004359603203484561,2021-01-01T00:00:00.000+01:00,Turbina de vapor
482.64,0.00436242590433521,2021-02-01T00:00:00.000+01:00,Turbina de vapor
482.64,0.004349203284513562,2021-03-01T00:00:00.000+01:00,Turbina de vapor
482.64,0.004341781233202968,2021-04-01T00:00:00.000+02:00,Turbina de vapor
482.64,0.004324359621107466,2021-05-01T00:00:00.000+02:00,Turbina de vapor
482.64,0.004307743542097642,2021-06-01T00:00:00.000+02:00,Turbina de vapor
482.64,0.00429344317730167,2021-07-01T00:00:00.000+02:00,Turbina de vapor
482.64,0.004288290054736205,2021-08-01T00:00:00.000+02:00,Turbina de vapor
482.64,0.004282500774952161,2021-09-01T00:00:00.000+02:00,Turbina de vapor
482.64,0.0042651752339344425,2021-10-01T00:00:00.000+02:00,Turbina de vapor
482.64,0.004245464293955511,2021-11-01T00:00:00.000+01:00,Turbina de vapor
482.64,0.0042512788739847,2021-12-01T00:00:00.000+01:00,Turbina de vapor
26250.145,0.23711299567780172,2021-01-01T00:00:00.000+01:00,Ciclo combinado
26250.145,0.23726651860715106,2021-02-01T00:00:00.000+01:00,Ciclo combinado
26250.145,0.23654735797479956,2021-03-01T00:00:00.000+01:00,Ciclo combinado
26250.145,0.23614368251669302,2021-04-01T00:00:00.000+02:00,Ciclo combinado
26250.145,0.235196144302619,2021-05-01T00:00:00.000+02:00,Ciclo combinado
26250.145,0.2342924179572284,2021-06-01T00:00:00.000+02:00,Ciclo combinado
26250.145,0.23351464021512833,2021-07-01T00:00:00.000+02:00,Ciclo combinado
26250.145,0.23323436876115392,2021-08-01T00:00:00.000+02:00,Ciclo combinado
26250.145,0.2329194975656941,2021-09-01T00:00:00.000+02:00,Ciclo combinado
26250.145,0.23197718452923097,2021-10-01T00:00:00.000+02:00,Ciclo combinado
26250.145,0.23090513282913722,2021-11-01T00:00:00.000+01:00,Ciclo combinado
26250.145,0.23122138007114024,2021-12-01T00:00:00.000+01:00,Ciclo combinado
11.32,0.00010225159179397736,2021-01-01T00:00:00.000+01:00,Hidroeólica
11.32,0.0001023177963639039,2021-02-01T00:00:00.000+01:00,Hidroeólica
11.32,0.00010200766861572502,2021-03-01T00:00:00.000+01:00,Hidroeólica
11.32,0.00010183358934165755,2021-04-01T00:00:00.000+02:00,Hidroeólica
11.32,0.00010142497702415156,2021-05-01T00:00:00.000+02:00,Hidroeólica
11.32,0.00010103525794908279,2021-06-01T00:00:00.000+02:00,Hidroeólica
11.32,0.00010069985240977726,2021-07-01T00:00:00.000+02:00,Hidroeólica
11.32,0.00010057898934944026,2021-08-01T00:00:00.000+02:00,Hidroeólica
11.32,0.00010044320564490814,2021-09-01T00:00:00.000+02:00,Hidroeólica
11.32,0.00010003684661059565,2021-10-01T00:00:00.000+02:00,Hidroeólica
11.32,9.957453963114616e-05,2021-11-01T00:00:00.000+01:00,Hidroeólica
11.32,9.971091673609069e-05,2021-12-01T00:00:00.000+01:00,Hidroeólica
27599.907,0.24930516114096624,2021-01-01T00:00:00.000+01:00,Eólica
27693.157,0.25030943450526677,2021-02-01T00:00:00.000+01:00,Eólica
27721.457,0.24980575964673768,2021-03-01T00:00:00.000+01:00,Eólica
27765.357,0.24977437832707744,2021-04-01T00:00:00.000+02:00,Eólica
27915.857,0.2501205967168287,2021-05-01T00:00:00.000+02:00,Eólica
28045.532,0.25031692225611796,2021-06-01T00:00:00.000+02:00,Eólica
28128.777,0.25022647459077185,2021-07-01T00:00:00.000+02:00,Eólica
28128.777,0.2499261450791325,2021-08-01T00:00:00.000+02:00,Eólica
28133.467,0.24963035436265343,2021-09-01T00:00:00.000+02:00,Eólica
28335.617,0.25040687026904473,2021-10-01T00:00:00.000+02:00,Eólica
28337.617,0.24926724090271563,2021-11-01T00:00:00.000+01:00,Eólica
28593.687,0.25186419996774195,2021-12-01T00:00:00.000+01:00,Eólica
11815.465,0.10672704099258186,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica
12130.812,0.10964646218593654,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica
12437.871,0.11208111512836892,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica
12594.777,0.11330135590704536,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica
12890.092,0.11549269301583039,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica
13201.975,0.11783259271752139,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica
13509.055,0.12017313115685191,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica
13644.139,0.1212291264278518,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica
13797.735,0.12242833339566667,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica
14053.385,0.12419225438203585,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica
14576.759,0.1282220907013398,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica
15288.181,0.1346641822206081,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica
2304.013,0.020811748830743562,2021-01-01T00:00:00.000+01:00,Solar térmica
2304.013,0.02082522375916849,2021-02-01T00:00:00.000+01:00,Solar térmica
2304.013,0.020762101995611522,2021-03-01T00:00:00.000+01:00,Solar térmica
2304.013,0.020726670819773887,2021-04-01T00:00:00.000+02:00,Solar térmica
2304.013,0.02064350402723909,2021-05-01T00:00:00.000+02:00,Solar térmica
2304.013,0.020564182665462904,2021-06-01T00:00:00.000+02:00,Solar térmica
2304.013,0.020495915993834643,2021-07-01T00:00:00.000+02:00,Solar térmica
2304.013,0.020471316165015185,2021-08-01T00:00:00.000+02:00,Solar térmica
2304.013,0.020443679467097325,2021-09-01T00:00:00.000+02:00,Solar térmica
2304.013,0.020360971295920346,2021-10-01T00:00:00.000+02:00,Solar térmica
2304.013,0.02026687577554558,2021-11-01T00:00:00.000+01:00,Solar térmica
2304.013,0.020294633251048633,2021-12-01T00:00:00.000+01:00,Solar térmica
1091.47,0.009859058736340322,2021-01-01T00:00:00.000+01:00,Otras renovables
1091.97,0.009869961492534642,2021-02-01T00:00:00.000+01:00,Otras renovables
1092.97,0.00984905667552376,2021-03-01T00:00:00.000+01:00,Otras renovables
1092.97,0.00983224895253988,2021-04-01T00:00:00.000+02:00,Otras renovables
1094.994,0.009810931209503871,2021-05-01T00:00:00.000+02:00,Otras renovables
1094.994,0.009773233325326673,2021-06-01T00:00:00.000+02:00,Otras renovables
1092.786,0.009721147430695307,2021-07-01T00:00:00.000+02:00,Otras renovables
1092.786,0.009709479810531574,2021-08-01T00:00:00.000+02:00,Otras renovables
1092.786,0.009696371813063303,2021-09-01T00:00:00.000+02:00,Otras renovables
1092.786,0.009657143591891024,2021-10-01T00:00:00.000+02:00,Otras renovables
1092.786,0.009612514387399443,2021-11-01T00:00:00.000+01:00,Otras renovables
1092.786,0.009625679669290248,2021-12-01T00:00:00.000+01:00,Otras renovables
5704.782,0.05153030391675174,2021-01-01T00:00:00.000+01:00,Cogeneración
5704.782,0.05156366810746152,2021-02-01T00:00:00.000+01:00,Cogeneración
5704.782,0.05140737736580857,2021-03-01T00:00:00.000+01:00,Cogeneración
5693.677,0.0512197495991202,2021-04-01T00:00:00.000+02:00,Cogeneración
5693.677,0.051014227818722634,2021-05-01T00:00:00.000+02:00,Cogeneración
5682.626,0.05071957453517354,2021-06-01T00:00:00.000+02:00,Cogeneración
5667.686,0.0504182989138658,2021-07-01T00:00:00.000+02:00,Cogeneración
5667.686,0.05035778532066887,2021-08-01T00:00:00.000+02:00,Cogeneración
5661.384,0.05023388315784387,2021-09-01T00:00:00.000+02:00,Cogeneración
5661.384,0.05003065395862902,2021-10-01T00:00:00.000+02:00,Cogeneración
5661.384,0.04979944394656685,2021-11-01T00:00:00.000+01:00,Cogeneración
5657.994,0.049837788747994764,2021-12-01T00:00:00.000+01:00,Cogeneración
432.313,0.0039050081628294814,2021-01-01T00:00:00.000+01:00,Residuos no renovables
445.103,0.004023141176233456,2021-02-01T00:00:00.000+01:00,Residuos no renovables
445.103,0.004010946936737195,2021-03-01T00:00:00.000+01:00,Residuos no renovables
445.103,0.004004102130454046,2021-04-01T00:00:00.000+02:00,Residuos no renovables
445.103,0.003988035472471814,2021-05-01T00:00:00.000+02:00,Residuos no renovables
445.103,0.003972711697783621,2021-06-01T00:00:00.000+02:00,Residuos no renovables
445.103,0.00395952353420045,2021-07-01T00:00:00.000+02:00,Residuos no renovables
445.103,0.003954771192261829,2021-08-01T00:00:00.000+02:00,Residuos no renovables
445.103,0.0039494321698026105,2021-09-01T00:00:00.000+02:00,Residuos no renovables
445.103,0.003933454111034978,2021-10-01T00:00:00.000+02:00,Residuos no renovables
445.103,0.003915276176099121,2021-11-01T00:00:00.000+01:00,Residuos no renovables
445.103,0.003920638531094009,2021-12-01T00:00:00.000+01:00,Residuos no renovables
157.322,0.0014210622724568998,2021-01-01T00:00:00.000+01:00,Residuos renovables
170.112,0.001537587011930779,2021-02-01T00:00:00.000+01:00,Residuos renovables
170.112,0.00153292654801751,2021-03-01T00:00:00.000+01:00,Residuos renovables
170.112,0.0015303105609618417,2021-04-01T00:00:00.000+02:00,Residuos renovables
170.112,0.0015241701140929745,2021-05-01T00:00:00.000+02:00,Residuos renovables
170.112,0.0015183135865931422,2021-06-01T00:00:00.000+02:00,Residuos renovables
170.112,0.0015132732591106033,2021-07-01T00:00:00.000+02:00,Residuos renovables
170.112,0.0015114569819975247,2021-08-01T00:00:00.000+02:00,Residuos renovables
170.112,0.0015094164839811496,2021-09-01T00:00:00.000+02:00,Residuos renovables
170.112,0.00150330989846481,2021-10-01T00:00:00.000+02:00,Residuos renovables
170.112,0.001496362551743245,2021-11-01T00:00:00.000+01:00,Residuos renovables
170.112,0.0014984119671210122,2021-12-01T00:00:00.000+01:00,Residuos renovables
110707.323,1.0,2021-01-01T00:00:00.000+01:00,Potencia total
110635.69000000002,1.0,2021-02-01T00:00:00.000+01:00,Potencia total
110972.04900000001,1.0,2021-03-01T00:00:00.000+01:00,Potencia total
111161.75,1.0,2021-04-01T00:00:00.000+02:00,Potencia total
111609.589,1.0,2021-05-01T00:00:00.000+02:00,Potencia total
112040.09600000002,1.0,2021-06-01T00:00:00.000+02:00,Potencia total
112413.273,1.0,2021-07-01T00:00:00.000+02:00,Potencia total
112548.357,1.0,2021-08-01T00:00:00.000+02:00,Potencia total
112700.50500000002,1.0,2021-09-01T00:00:00.000+02:00,Potencia total
113158.30500000001,1.0,2021-10-01T00:00:00.000+02:00,Potencia total
113683.67900000002,1.0,2021-11-01T00:00:00.000+01:00,Potencia total
113528.19099999999,1.0,2021-12-01T00:00:00.000+01:00,Potencia total
