value,percentage,datetime,Type
17094.125,0.14999954765296958,2022-01-01T00:00:00.000+01:00,Hidráulica
17094.125,0.1494026367947948,2022-02-01T00:00:00.000+01:00,Hidráulica
17094.125,0.14884205662379227,2022-03-01T00:00:00.000+01:00,Hidráulica
17094.125,0.1485897239804815,2022-04-01T00:00:00.000+02:00,Hidráulica
17094.125,0.14736217599394433,2022-05-01T00:00:00.000+02:00,Hidráulica
17094.125,0.14704382946746256,2022-06-01T00:00:00.000+02:00,Hidráulica
17094.125,0.14591790891246567,2022-07-01T00:00:00.000+02:00,Hidráulica
17094.125,0.14592489568418196,2022-08-01T00:00:00.000+02:00,Hidráulica
17094.125,0.14556005276875222,2022-09-01T00:00:00.000+02:00,Hidráulica
17094.125,0.1451895821571377,2022-10-01T00:00:00.000+02:00,Hidráulica
17094.125,0.1438326719440379,2022-11-01T00:00:00.000+01:00,Hidráulica
17094.125,0.1432924609679899,2022-12-01T00:00:00.000+01:00,Hidráulica
3331.4,0.029232762311677426,2022-01-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.029116432939280568,2022-02-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.02900718389718699,2022-03-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.028958007880986954,2022-04-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.028718776369438398,2022-05-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.028656735193401523,2022-06-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.02843730941191714,2022-07-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.028438671033602706,2022-08-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.028367568377663153,2022-09-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.028295368964383293,2022-10-01T00:00:00.000+02:00,Turbinación bombeo
3331.4,0.028030926608666303,2022-11-01T00:00:00.000+01:00,Turbinación bombeo
3331.4,0.027925647230774404,2022-12-01T00:00:00.000+01:00,Turbinación bombeo
7117.29,0.06245363717154308,2022-01-01T00:00:00.000+01:00,Nuclear
7117.29,0.062205108060999034,2022-02-01T00:00:00.000+01:00,Nuclear
7117.29,0.061971705553103794,2022-03-01T00:00:00.000+01:00,Nuclear
7117.29,0.061866644627264704,2022-04-01T00:00:00.000+02:00,Nuclear
7117.29,0.06135554417555388,2022-05-01T00:00:00.000+02:00,Nuclear
7117.29,0.06122299778610936,2022-06-01T00:00:00.000+02:00,Nuclear
7117.29,0.060754210813574995,2022-07-01T00:00:00.000+02:00,Nuclear
7117.29,0.060757119817719335,2022-08-01T00:00:00.000+02:00,Nuclear
7117.29,0.06060521424586006,2022-09-01T00:00:00.000+02:00,Nuclear
7117.29,0.06045096553296379,2022-10-01T00:00:00.000+02:00,Nuclear
7117.29,0.059886003975083923,2022-11-01T00:00:00.000+01:00,Nuclear
7117.29,0.05966108236150518,2022-12-01T00:00:00.000+01:00,Nuclear
3764.125,0.03302988876641736,2022-01-01T00:00:00.000+01:00,Carbón
3764.125,0.03289844904171503,2022-02-01T00:00:00.000+01:00,Carbón
3764.125,0.03277500933151197,2022-03-01T00:00:00.000+01:00,Carbón
3764.125,0.03271944570301375,2022-04-01T00:00:00.000+02:00,Carbón
3764.125,0.03244913973152798,2022-05-01T00:00:00.000+02:00,Carbón
3764.125,0.03237903985107237,2022-06-01T00:00:00.000+02:00,Carbón
3764.125,0.03213111223213442,2022-07-01T00:00:00.000+02:00,Carbón
3464.365,0.029573733738166245,2022-08-01T00:00:00.000+02:00,Carbón
3464.365,0.029499793186853276,2022-09-01T00:00:00.000+02:00,Carbón
3464.365,0.029424712103708867,2022-10-01T00:00:00.000+02:00,Carbón
3464.365,0.029149715152978393,2022-11-01T00:00:00.000+01:00,Carbón
3464.365,0.02904023379619432,2022-12-01T00:00:00.000+01:00,Carbón
7.95,6.9760599260922e-05,2022-01-01T00:00:00.000+01:00,Fuel + Gas
7.95,6.94829926959478e-05,2022-02-01T00:00:00.000+01:00,Fuel + Gas
7.95,6.922228251865179e-05,2022-03-01T00:00:00.000+01:00,Fuel + Gas
7.95,6.9104929655354e-05,2022-04-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.853403137931057e-05,2022-05-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.838597730309842e-05,2022-06-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.786234310642411e-05,2022-07-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.786559245876853e-05,2022-08-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.769591421096898e-05,2022-09-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.75236186788879e-05,2022-10-01T00:00:00.000+02:00,Fuel + Gas
7.95,6.68925576451033e-05,2022-11-01T00:00:00.000+01:00,Fuel + Gas
7.95,6.664132061135154e-05,2022-12-01T00:00:00.000+01:00,Fuel + Gas
768.67,0.006745016331307283,2022-01-01T00:00:00.000+01:00,Motores diésel
768.67,0.006718175093785433,2022-02-01T00:00:00.000+01:00,Motores diésel
768.67,0.006692967535045543,2022-03-01T00:00:00.000+01:00,Motores diésel
768.67,0.006681620915494459,2022-04-01T00:00:00.000+02:00,Motores diésel
768.67,0.006626421874255932,2022-05-01T00:00:00.000+02:00,Motores diésel
768.67,0.006612106814285869,2022-06-01T00:00:00.000+02:00,Motores diésel
768.67,0.006561477644731448,2022-07-01T00:00:00.000+02:00,Motores diésel
768.67,0.006561791818274416,2022-08-01T00:00:00.000+02:00,Motores diésel
768.67,0.0065453859593139025,2022-09-01T00:00:00.000+02:00,Motores diésel
