value,percentage,datetime,Type
49977.614,0.08950020771468488,2022-01-01T00:00:00.000+01:00,Hidráulica
52671.85,0.09024542119605411,2022-01-02T00:00:00.000+01:00,Hidráulica
53077.433,0.07933021417492962,2022-01-03T00:00:00.000+01:00,Hidráulica
51506.319,0.06765695513788696,2022-01-04T00:00:00.000+01:00,Hidráulica
57204.864,0.07456527912033654,2022-01-05T00:00:00.000+01:00,Hidráulica
60829.19,0.08822457489083156,2022-01-06T00:00:00.000+01:00,Hidráulica
61838.211,0.08226260666520525,2022-01-07T00:00:00.000+01:00,Hidráulica
56449.569,0.07961329845981914,2022-01-08T00:00:00.000+01:00,Hidráulica
48002.614,0.0589758706055333,2022-01-09T00:00:00.000+01:00,Hidráulica
71548.075,0.08284816658871591,2022-01-10T00:00:00.000+01:00,Hidráulica
72597.988,0.0862499456809281,2022-01-11T00:00:00.000+01:00,Hidráulica
64169.849,0.07397084394688336,2022-01-12T00:00:00.000+01:00,Hidráulica
92776.88,0.11014310870348347,2022-01-13T00:00:00.000+01:00,Hidráulica
94155.755,0.11131372359584696,2022-01-14T00:00:00.000+01:00,Hidráulica
91897.093,0.12779854197387816,2022-01-15T00:00:00.000+01:00,Hidráulica
77930.848,0.11232312250005311,2022-01-16T00:00:00.000+01:00,Hidráulica
86795.307,0.10400442696491906,2022-01-17T00:00:00.000+01:00,Hidráulica
88297.909,0.10161462324985668,2022-01-18T00:00:00.000+01:00,Hidráulica
79457.701,0.09154438370125897,2022-01-19T00:00:00.000+01:00,Hidráulica
69431.132,0.0784837721406524,2022-01-20T00:00:00.000+01:00,Hidráulica
55317.069,0.06174499758123033,2022-01-21T00:00:00.000+01:00,Hidráulica
52918.314,0.06731012686895316,2022-01-22T00:00:00.000+01:00,Hidráulica
66034.786,0.0919177342256728,2022-01-23T00:00:00.000+01:00,Hidráulica
93488.907,0.10943657164937026,2022-01-24T00:00:00.000+01:00,Hidráulica
75785.36,0.08785454128156547,2022-01-25T00:00:00.000+01:00,Hidráulica
82579.864,0.0944385187105251,2022-01-26T00:00:00.000+01:00,Hidráulica
66981.804,0.07807625203053402,2022-01-27T00:00:00.000+01:00,Hidráulica
54868.246,0.06594603118454699,2022-01-28T00:00:00.000+01:00,Hidráulica
54098.189,0.07843822798567661,2022-01-29T00:00:00.000+01:00,Hidráulica
52944.092,0.07890788364159726,2022-01-30T00:00:00.000+01:00,Hidráulica
50224.619,0.060792167127479424,2022-01-31T00:00:00.000+01:00,Hidráulica
43991.863,0.0517186444639797,2022-02-01T00:00:00.000+01:00,Hidráulica
45799.616,0.05442143328123911,2022-02-02T00:00:00.000+01:00,Hidráulica
44746.372,0.05474600951388323,2022-02-03T00:00:00.000+01:00,Hidráulica
43792.116,0.057557443732858454,2022-02-04T00:00:00.000+01:00,Hidráulica
27914.378,0.040185798280130434,2022-02-05T00:00:00.000+01:00,Hidráulica
32253.266,0.049419204641288156,2022-02-06T00:00:00.000+01:00,Hidráulica
34202.998,0.042168921954930126,2022-02-07T00:00:00.000+01:00,Hidráulica
